draw,draw_id,Year,analyte,treatment,volume_L,conc_fw_mg_L,load_g
32,975,2017,NH4,CT,1017685.3750622694,0.08179313557569386,83.23967785586906
33,2849,2017,NH4,CT,1017084.8641529083,0.1181133452802636,120.13129573902246
34,2900,2017,NH4,CT,1025772.8884537423,0.10890948209490996,111.71639402849691
35,2979,2017,NH4,CT,1019082.9117415072,0.1238194785034646,126.18231468362566
36,2374,2017,NH4,CT,1006670.3267233546,0.11742704585035048,118.21032261233067
37,2378,2017,NH4,CT,1006175.5516363387,0.1206070087188046,121.35182352885194
38,554,2017,NH4,CT,1019130.2499442375,0.09162473959361708,93.37754376311865
39,1446,2017,NH4,CT,990274.1046388852,0.09269109788693855,91.78959396798334
40,2159,2017,NH4,CT,1000712.1815485145,0.13124146723842672,131.3349349897939
41,3476,2017,NH4,CT,1029268.4963796927,0.08138096063663547,83.76285898840476
42,1948,2017,NH4,CT,976297.962233006,0.1276066821487134,124.5821437491038
43,2580,2017,NH4,CT,1025585.4205987958,0.11686911301299946,119.85925842444524
44,1530,2017,NH4,CT,978628.5967557009,0.10611129917270866,103.84355180931223
45,2604,2017,NH4,CT,1021558.1933611968,0.11457097579593117,117.04091904572086
46,2937,2017,NH4,CT,1016973.4494794721,0.1175852703854783,119.58109803189629
47,343,2017,NH4,CT,1027382.0829563817,0.06772380334068767,69.57822214188407
48,2630,2017,NH4,CT,1020528.6907920903,0.1075635836098283,109.77172315824362
49,3193,2017,NH4,CT,1012923.9848302319,0.09576777809724957,97.00547940860343
50,40,2017,NH4,CT,1041914.3062366117,0.08383275008852034,87.34654164838793
51,3756,2017,NH4,CT,995250.897431052,0.07980399696624879,79.42499959924406
52,537,2017,NH4,CT,1013405.4198125565,0.09050341607045118,91.71665235734605
53,2423,2017,NH4,CT,1030125.7440832447,0.11406258784149988,117.49880817228552
54,248,2017,NH4,CT,1033533.491504511,0.10170828134538248,105.11891513381627
55,1222,2017,NH4,CT,995817.4448457503,0.10639743709841203,105.95242394947711
56,2426,2017,NH4,CT,1030247.2129701297,0.11755398203544548,121.10966236555839
57,2087,2017,NH4,CT,1009925.4515459138,0.12887148905376508,130.15059677401797
58,2483,2017,NH4,CT,1020899.5685815414,0.11435336199544628,116.74329792699994
59,2858,2017,NH4,CT,1024762.5886628332,0.12568489853944226,128.7971819831044
60,1414,2017,NH4,CT,993537.9551004762,0.09151656003987693,90.92517591984928
61,1304,2017,NH4,CT,989500.8326538602,0.09299856123766945,92.02215378028492
62,1696,2017,NH4,CT,993906.1487443512,0.12721640923220803,126.44117135706922
63,526,2017,NH4,CT,1016667.8662007056,0.08904782742946907,90.53206470252698
64,2690,2017,NH4,CT,1021240.1992080609,0.09502425352631942,97.04258760081572
65,1069,2017,NH4,CT,1016463.5314557704,0.11032154398578022,112.13782619543926
66,1426,2017,NH4,CT,1000009.448190412,0.08334720865198383,83.3479961322815
67,22,2017,NH4,CT,1027801.797538897,0.08371248620099903,86.03984379383692
68,1742,2017,NH4,CT,1002859.6650537064,0.1305488194641234,130.92214536094755
69,1766,2017,NH4,CT,993780.4810270761,0.12700645569533425,126.2165366344533
70,2241,2017,NH4,CT,994901.0174368088,0.12934034782249715,128.68084364423316
71,1395,2017,NH4,CT,999560.8613825416,0.09394424611491242,93.90299156855534
72,2547,2017,NH4,CT,1018320.13236555,0.11448147989459784,116.57879575967092
73,1128,2017,NH4,CT,1020435.4917390371,0.13175137756668204,134.44378175455273
74,3398,2017,NH4,CT,1019559.7784495481,0.08690962601330963,88.60955904326306
75,983,2017,NH4,CT,1009587.7439578993,0.08523663456936782,86.05386159745196
76,1791,2017,NH4,CT,1011584.1787814953,0.11993845258646361,121.32784106400112
77,1516,2017,NH4,CT,984605.7909803902,0.11319403676078489,111.45150409911597
78,3910,2017,NH4,CT,1007488.3826090631,0.08389464143170589,84.52287660559665
79,1640,2017,NH4,CT,1014610.7102455073,0.09704090600704074,98.45874256667112
80,1639,2017,NH4,CT,1023848.3395368367,0.09904225487858287,101.40424820142124
81,843,2017,NH4,CT,1014530.3807120905,0.08457245577242266,85.8013257525524
82,465,2017,NH4,CT,1034582.4703286062,0.09542688736484504,98.72698486569105
83,996,2017,NH4,CT,1003906.9336197479,0.08651079099923496,86.84878291706086
84,1549,2017,NH4,CT,988957.8445977815,0.10801715080896622,106.82440864362874
85,3880,2017,NH4,CT,1009647.7632154408,0.08618006046114275,87.01150527836423
86,3801,2017,NH4,CT,1005974.4428642984,0.08874911117397814,89.27933766794433
87,1200,2017,NH4,CT,1004317.4134238008,0.11886812043908952,119.38132325793522
88,3417,2017,NH4,CT,1022221.2777343917,0.09676706823182427,98.91735613054647
89,3863,2017,NH4,CT,991401.5063527721,0.08874180604085007,87.97876018536428
90,1134,2017,NH4,CT,1003255.4616106161,0.1280865186193213,128.50349936352396
91,84,2017,NH4,CT,1069337.4365055368,0.08410152998412655,89.93291447941942
92,1895,2017,NH4,CT,996461.3698753084,0.13379620461272293,133.32274933251097
93,3101,2017,NH4,CT,1021684.4592683658,0.11245205480318751,114.89051680521128
94,1165,2017,NH4,CT,1007986.6242180981,0.12749202170834587,128.51025257653603
95,2300,2017,NH4,CT,1025614.0186789662,0.12484663023159541,128.0444541503535
96,2781,2017,NH4,CT,1036030.4103357741,0.11477791531411746,118.91341070036984
97,3959,2017,NH4,CT,1006104.9453947466,0.08892093308473487,89.4637905256671
98,2668,2017,NH4,CT,1030110.9575123714,0.10362983036947508,106.75022378874459
99,1328,2017,NH4,CT,1006597.7359781954,0.09342965652689131,94.04608073318923
100,3617,2017,NH4,CT,1019166.037755364,0.0833492085798947,84.94668265841668
101,557,2017,NH4,CT,1009538.9361962394,0.0845451732280133,85.35164424113533
102,1685,2017,NH4,CT,995307.174358469,0.12648427980644178,125.89071113491553
103,287,2017,NH4,CT,1018166.638248185,0.09339975870655354,95.09651833544326
104,2662,2017,NH4,CT,1026658.3678948566,0.10599689556138873,108.82259979897692
105,3217,2017,NH4,CT,1017036.4608633895,0.08009829077045219,81.4628821663874
106,2377,2017,NH4,CT,1006596.4334732202,0.11856962445064552,119.3517610902789
107,2535,2017,NH4,CT,1022904.1112064759,0.11887820792846174,121.6010076228818
108,2903,2017,NH4,CT,1022756.4143048942,0.10887478524043605,111.3523849607238
109,2899,2017,NH4,CT,1027592.4321128278,0.10847876521549812,111.47195818039013
110,3702,2017,NH4,CT,1006106.6794530388,0.0900933577302956,90.64352898680247
111,1522,2017,NH4,CT,978128.4317969816,0.11162366439421459,109.1822798053457
112,858,2017,NH4,CT,1022995.7631620422,0.09194154194767108,94.0558078710527
113,1840,2017,NH4,CT,1003076.2258524447,0.1124239566995934,112.76979818162681
114,2667,2017,NH4,CT,1030376.3837164654,0.10507670824511739,108.26855865443416
115,576,2017,NH4,CT,1015240.7138845369,0.07844910100431986,79.64472130722584
116,990,2017,NH4,CT,1024379.2231167704,0.08573509609833935,87.82525113505851
117,3562,2017,NH4,CT,1022185.76996844,0.08846264583981879,90.42525775122058
118,3808,2017,NH4,CT,986633.1813844587,0.08927834442781653,88.08497699155409
119,3071,2017,NH4,CT,1008378.3513335456,0.10807670890729923,108.98221354549793
120,3175,2017,NH4,CT,1010418.0141743573,0.09581731900673714,96.81554519429824
121,316,2017,NH4,CT,1032093.6478328365,0.08328514790142441,85.95807210787842
122,1075,2017,NH4,CT,1007209.1558740856,0.10769616528460951,108.47256372718755
123,733,2017,NH4,CT,1000858.0453016239,0.09012082850741196,90.1981562608912
124,1314,2017,NH4,CT,1014335.6872222013,0.09653044726559842,97.91427756501724
125,2698,2017,NH4,CT,1031640.0120999129,0.1053053486430023,108.63721114825243
126,3997,2017,NH4,CT,997474.5196282341,0.07732710287638336,77.13181479586353
127,811,2017,NH4,CT,1024635.0572788555,0.08646613586242548,88.59623407207762
128,955,2017,NH4,CT,1016712.1571157437,0.08123034287894476,82.58787713170342
129,2330,2017,NH4,CT,1007714.3466229716,0.11798501507155769,118.89519237413622
130,1167,2017,NH4,CT,999151.1050520206,0.12749678187303112,127.3885504990155
131,3514,2017,NH4,CT,1037728.0574661937,0.09928387965398738,103.02966757103968
132,2333,2017,NH4,CT,1008919.6458459528,0.1178940892387209,118.94566276206145
133,1706,2017,NH4,CT,987266.1204867009,0.1288670506465387,127.22607315037145
134,3120,2017,NH4,CT,1024208.1719046466,0.11318134843731943,115.92126197668975
135,501,2017,NH4,CT,1003835.800757214,0.08859493972322136,88.93477226009702
136,3788,2017,NH4,CT,1010490.0131654665,0.0865636806923178,87.47173484243146
137,2559,2017,NH4,CT,1017900.7061291293,0.11546574887987228,117.53266731855071
138,3367,2017,NH4,CT,1004437.9559630221,0.08203253980538212,82.39659660457326
139,536,2017,NH4,CT,1012326.0250817802,0.0908523944549884,91.97224334778038
140,2741,2017,NH4,CT,1020706.0501715938,0.1127410093534222,115.07543034949029
141,988,2017,NH4,CT,1026525.1000581698,0.08860197850657697,90.95215485181573
142,3286,2017,NH4,CT,998354.655961857,0.08773095322342693,87.58660562258015
143,2785,2017,NH4,CT,1037541.4427706903,0.11468535942317283,118.99081328059393
144,3411,2017,NH4,CT,1008564.3349406471,0.09625364064080197,97.07798905850649
145,3418,2017,NH4,CT,1013282.4368414565,0.092672118472733,93.90303003331105
146,3747,2017,NH4,CT,1025052.0708877455,0.08515138926258113,87.28460790257732
147,1067,2017,NH4,CT,1011201.7889784415,0.11001902713214672,111.25143705769445
148,1025,2017,NH4,CT,1004306.2669047522,0.10968534136336182,110.1576757188113
149,29,2017,NH4,CT,1031645.9968451443,0.0836773543541297,86.32540764603051
150,3662,2017,NH4,CT,1008220.7940210433,0.0822210050112991,82.89692695770017
151,1942,2017,NH4,CT,994370.2450004496,0.13658056772033017,135.8116525863652
152,838,2017,NH4,CT,1014356.9888704687,0.08844924487787456,89.71910970218757
153,1820,2017,NH4,CT,979608.606835235,0.1170977443714957,114.70995822730939
154,1652,2017,NH4,CT,997025.1358878309,0.0996570820353813,99.36061575851076
155,2281,2017,NH4,CT,1007624.4425229456,0.1302122022917778,131.2049977439376
156,1317,2017,NH4,CT,998979.984459381,0.09665724773389814,96.5586558390961
157,573,2017,NH4,CT,1016130.2442950498,0.08750710454671289,88.91861552060382
158,1966,2017,NH4,CT,974602.98284197,0.1288518224758118,125.57937052955019
159,369,2017,NH4,CT,1023969.0279532224,0.07347240593865356,75.23346809038766
160,2499,2017,NH4,CT,1015903.147553353,0.11982356500021978,121.72913683478706
161,86,2017,NH4,CT,1060236.8741643075,0.08137117947698168,86.2727249757379
162,1507,2017,NH4,CT,983228.2136537146,0.10834413098899104,106.52700637216972
163,2375,2017,NH4,CT,1007472.3268280652,0.11669738717625999,117.56938819322227
164,1646,2017,NH4,CT,1016577.1393217817,0.0959911243319009,97.5823825736053
165,355,2017,NH4,CT,1040772.9943550685,0.071470732272659,74.38480803616474
166,1843,2017,NH4,CT,1004610.6445609372,0.11194911811285116,112.46527570537988
167,2860,2017,NH4,CT,1020487.3374872947,0.12469373895808582,127.24838167067276
168,1073,2017,NH4,CT,1013081.6513957265,0.10599756341167307,107.38418658502098
169,361,2017,NH4,CT,1030795.7527311941,0.0688747935507457,70.99584466234651
170,1340,2017,NH4,CT,1002517.1660501966,0.09648671250270104,96.72958557970792
171,1266,2017,NH4,CT,975415.0037141212,0.09356149639249751,91.2612873511867
172,3512,2017,NH4,CT,1041519.3114742626,0.0940975340925663,98.00439891951561
173,2806,2017,NH4,CT,1027995.5229317414,0.1243001560180803,127.7800038863035
174,1841,2017,NH4,CT,1008136.0745432263,0.11244092255275566,113.35575028035402
175,2866,2017,NH4,CT,1025694.1822561312,0.12000424290050409,123.08765378909868
176,247,2017,NH4,CT,1034597.5388758266,0.09376406467090825,97.00807054351553
177,751,2017,NH4,CT,1015274.7346872098,0.08931966753263855,90.68400175654939
178,219,2017,NH4,CT,1035143.9408335714,0.09278206394524523,96.04279131095356
179,135,2017,NH4,CT,1015184.7620434542,0.07355156828443407,74.66843134675607
180,111,2017,NH4,CT,1035801.5122511316,0.08090673679873443,83.80332032743341
181,532,2017,NH4,CT,1011845.6849983989,0.08760454174886084,88.64227755484694
182,2425,2017,NH4,CT,1030387.5409760613,0.1149281169467927,118.42049980981493
183,408,2017,NH4,CT,1035935.1244054353,0.0744568847063112,77.13250212107364
184,3123,2017,NH4,CT,1011908.0605111741,0.11555809409126881,116.93416686826359
185,1589,2017,NH4,CT,985864.0681259892,0.099238112055744,97.83528886441854
186,912,2017,NH4,CT,1022459.5609815583,0.08708400016867483,89.03986858098122
187,2515,2017,NH4,CT,1021108.099620378,0.12134901235608295,123.91045939772962
188,3428,2017,NH4,CT,1013853.0865051723,0.10761426386631062,109.10505357284106
189,2178,2017,NH4,CT,998363.3298521782,0.13230656506244826,132.09002285704972
190,3888,2017,NH4,CT,1001210.2929337212,0.10167750214374634,101.80056170610933
191,3137,2017,NH4,CT,1016584.136456667,0.10913247186832117,110.94233967363878
192,1836,2017,NH4,CT,998682.3805638134,0.11414297415428419,113.99257715303436
193,359,2017,NH4,CT,1035157.4492329087,0.07484574646793411,77.47713199967967
194,2153,2017,NH4,CT,1003340.6845723767,0.13198008512816753,132.42098896241615
195,1148,2017,NH4,CT,1009145.1916747644,0.12470149700759861,125.84191609986316
196,2042,2017,NH4,CT,1003753.1353087224,0.12292117126403128,123.38251105209183
197,1101,2017,NH4,CT,1021211.8526184488,0.11877838984897353,121.29789954870661
198,1242,2017,NH4,CT,977578.7155914728,0.10168241233275077,99.40256204649305
199,3682,2017,NH4,CT,998692.5763456293,0.08950674922699822,89.38972598583302
200,1218,2017,NH4,CT,1011929.7507273149,0.10229149350169409,103.51180552069405
201,19,2017,NH4,CT,1027983.4053185516,0.08342779597618309,85.76238980581805
202,273,2017,NH4,CT,1021870.7261844969,0.10674746646150822,109.08211107137663
203,418,2017,NH4,CT,1037435.6678547456,0.06893889581208801,71.51966941798226
204,1995,2017,NH4,CT,975894.2205875817,0.13277183906048745,129.57127039591424
205,1567,2017,NH4,CT,978662.1074806796,0.11116999129405601,108.79785796844966
206,2467,2017,NH4,CT,1016070.8466379811,0.11441862989425677,116.25743414781529
207,867,2017,NH4,CT,1031242.0264823064,0.0858816263030741,88.56474234637828
208,686,2017,NH4,CT,1001933.2021460064,0.07572893915351728,75.87533850120364
209,403,2017,NH4,CT,1032724.4595741715,0.06797033710289327,70.19462965165971
210,1611,2017,NH4,CT,1017881.6405803668,0.10118213750680324,102.99144012285315
211,1040,2017,NH4,CT,978790.5857555872,0.10768569704246558,105.4017464856936
212,1064,2017,NH4,CT,1013055.5725900007,0.10646755276955998,107.8575476332227
213,1801,2017,NH4,CT,990053.0899644307,0.13006747834942262,128.77370884372755
214,818,2017,NH4,CT,1031940.6800521943,0.08166073606480423,84.269035508276815
215,2652,2017,NH4,CT,1018660.1461000028,0.10700715432415779,109.00392345759212
216,634,2017,NH4,CT,1013653.3416131013,0.09360680968703641,94.8848554370061
217,664,2017,NH4,CT,1006578.6237641532,0.09115358424323325,91.75324937872352
218,3210,2017,NH4,CT,1004235.8135372483,0.08160808601860493,81.95376265411146
219,719,2017,NH4,CT,996601.854710904,0.08834817301724002,88.04795308930125
220,500,2017,NH4,CT,1000487.8544503564,0.09020226639180569,90.24627196889718
221,3045,2017,NH4,CT,998343.52964967,0.10663720436411583,106.4605629968446
222,2809,2017,NH4,CT,1029242.847660353,0.12304487163756749,126.64305407425256
223,2720,2017,NH4,CT,1012363.809398123,0.1119228993783978,113.3066927735976
224,2277,2017,NH4,CT,1012493.3166147413,0.1283121644461662,129.9152089421149
225,423,2017,NH4,CT,1043569.6294843488,0.07628103620436183,79.60457268846808
226,421,2017,NH4,CT,1043350.7266255107,0.07692194518864003,80.25656740601528
227,989,2017,NH4,CT,1025338.4864425256,0.08544597661364027,87.61104833363336
228,140,2017,NH4,CT,1017679.5085998004,0.07619779267545838,77.54493220634996
229,126,2017,NH4,CT,1018910.2438549234,0.08181865229616939,83.36586296297114
230,3598,2017,NH4,CT,1021472.5785565927,0.08241411156953053,84.18375505437908
231,3580,2017,NH4,CT,1011246.5737740116,0.07991846826710286,80.81727721637483
232,998,2017,NH4,CT,1003496.1004761069,0.08595790011901025,86.25841757454147
233,3700,2017,NH4,CT,1003931.3222291592,0.08797693042653758,88.32279608877661
234,3790,2017,NH4,CT,1009414.7414210361,0.08799011410390248,88.81851827579818
235,2319,2017,NH4,CT,1017252.9872123341,0.12387759038058062,126.01484886331153
236,1154,2017,NH4,CT,997177.0772424025,0.1273672241536809,127.00767631804545
237,2625,2017,NH4,CT,1022317.4237398441,0.10642096433341271,108.79600608924432
238,1536,2017,NH4,CT,960682.5450449865,0.1093800714917425,105.07952545788976
239,3523,2017,NH4,CT,1050270.197820005,0.09371148089744598,98.4223755801662
240,504,2017,NH4,CT,989353.8475599971,0.08732543657936781,86.39575666965406
241,1481,2017,NH4,CT,971992.6372658235,0.09764299516702377,94.9082723829295
242,358,2017,NH4,CT,1030924.1605212308,0.07892112337075058,81.36169285838352
243,785,2017,NH4,CT,1036522.3217719769,0.07806357806304898,80.91464117973948
244,2175,2017,NH4,CT,999388.2475847389,0.13678033010892346,136.69665441161914
245,2693,2017,NH4,CT,1024546.0370964397,0.10325559601350985,105.79011170367247
246,3113,2017,NH4,CT,1019265.3189480617,0.10514978427478815,107.17552840616182
247,3035,2017,NH4,CT,992558.6323361361,0.10908157345785269,108.26985736440002
248,1572,2017,NH4,CT,991396.6014115041,0.10587066784275971,104.9598202884782
249,305,2017,NH4,CT,1023041.1845959749,0.0824513583484791,84.35113531637528
250,1833,2017,NH4,CT,992983.3493464757,0.11635057048812278,115.53417918166936
251,2461,2017,NH4,CT,1016212.6873049391,0.11673106294736606,118.62358716970488
252,981,2017,NH4,CT,1006149.7457497645,0.08210254691669525,82.60745670564103
253,2624,2017,NH4,CT,1024797.5942436282,0.10765319977468515,110.32274014172604
254,129,2017,NH4,CT,1018864.3114909595,0.07481747031639013,76.22885038140413
255,309,2017,NH4,CT,1023354.6182219828,0.0839020144416827,85.86151395702349
256,3972,2017,NH4,CT,1023501.7557448719,0.08117409555971572,83.08182932637105
257,3050,2017,NH4,CT,994883.8687898555,0.10533160818643507,104.79271785837774
258,441,2017,NH4,CT,1023021.1328000794,0.08010215901136235,81.946201451536
259,2904,2017,NH4,CT,1021262.424517539,0.10891971316469246,111.23561034432873
260,3189,2017,NH4,CT,1013354.9220473999,0.09607604541248664,97.35913350959285
261,3746,2017,NH4,CT,1019334.5371274078,0.08741614012212223,89.1062907288481
262,470,2017,NH4,CT,1026406.8993250042,0.09322668918058206,95.68851697617716
263,3686,2017,NH4,CT,1010746.8793612554,0.09085830107005594,91.83474427062444
264,2610,2017,NH4,CT,1017376.2516392806,0.11208543289475241,114.03305758182933
265,1360,2017,NH4,CT,1003989.7387947808,0.09028342305776023,90.64363033325938
266,1822,2017,NH4,CT,976643.670544081,0.11472567785562844,112.04610712657876
267,1790,2017,NH4,CT,1006545.6752985573,0.11875185470409363,119.52916578608809
268,349,2017,NH4,CT,1030824.3563073156,0.07287941704397136,75.12587816240419
269,3144,2017,NH4,CT,1031535.8015846546,0.10284352438525443,106.0867773645344
270,894,2017,NH4,CT,1012167.1581924178,0.0928106063759257,93.93984770563581
271,590,2017,NH4,CT,1013663.7454865959,0.08217036934509869,83.29312435836971
272,1956,2017,NH4,CT,974012.6796950892,0.12907129060062275,125.71707362961615
273,474,2017,NH4,CT,1022252.1728018824,0.0879800522427659,89.93779956839056
274,2216,2017,NH4,CT,993312.7861950949,0.13563315119201683,134.7261433109628
275,2549,2017,NH4,CT,1011135.3532639205,0.11817008307652616,119.48594869681011
276,3775,2017,NH4,CT,1007999.2536223623,0.08604698825038276,86.73529993283799
277,2888,2017,NH4,CT,1027111.8666871405,0.11165199867044508,114.67909277375098
278,952,2017,NH4,CT,1020055.9767789026,0.08061602710486669,82.23286027248929
279,455,2017,NH4,CT,1031650.8820757858,0.09531851329479601,98.33542831872883
280,3768,2017,NH4,CT,999850.8076335198,0.08670610445896079,86.69316857004827
281,2404,2017,NH4,CT,1016625.3069623827,0.11822621650249769,120.19176364285283
282,3697,2017,NH4,CT,1005995.7859668012,0.0870465021782633,87.56841437448286
283,3306,2017,NH4,CT,1022160.2475787352,0.09030928991567365,92.31056613886476
284,3556,2017,NH4,CT,1019271.2205679038,0.08478444877008129,86.41834858305766
285,3952,2017,NH4,CT,999774.7643465282,0.09279814141688399,92.77723996686099
286,2121,2017,NH4,CT,1001679.6834755966,0.1298343467271601,130.0524273339226
287,3611,2017,NH4,CT,1039479.3126212779,0.07749971988831154,80.55935555784366
288,1577,2017,NH4,CT,989343.3263846115,0.10440731283577367,103.29467817982308
289,15,2017,NH4,CT,1037734.7448307449,0.07649382144890435,79.38029628240731
290,3513,2017,NH4,CT,1042986.1913029886,0.09582193198973667,99.94095188926944
291,3366,2017,NH4,CT,1003822.9163649053,0.08187906639274013,82.19208321559611
292,62,2017,NH4,CT,1050224.2829357288,0.0854611534691013,89.75337862094719
293,390,2017,NH4,CT,1020423.596220479,0.070846799743606,72.29374617508255
294,1668,2017,NH4,CT,995789.3664680591,0.11279452484376357,112.31958843523708
295,1059,2017,NH4,CT,980595.1328900021,0.10562190702990042,103.57232796008064
296,381,2017,NH4,CT,1013066.7192565167,0.061264148833625104,62.064670266923535
297,1891,2017,NH4,CT,979298.5743288419,0.12512635608205702,122.53606212212145
298,2125,2017,NH4,CT,1004431.9004388371,0.13072309429704276,131.30244603602395
299,3978,2017,NH4,CT,1011851.1421173546,0.07816107177193732,79.0873697415513
300,1351,2017,NH4,CT,1002384.4503608702,0.09384664325905095,94.07041592143646
301,2713,2017,NH4,CT,1022608.9571488197,0.11208549263725953,114.61962873729968
302,2079,2017,NH4,CT,1007341.3719149805,0.12998738803680296,130.941673796638
303,2597,2017,NH4,CT,1034247.9706219845,0.11559246510545128,119.55127245450554
304,2012,2017,NH4,CT,1000017.2493125796,0.11728022769133471,117.28225069464156
305,2791,2017,NH4,CT,1041629.3544303143,0.11791269531653203,122.8213247016976
306,1052,2017,NH4,CT,1015235.1287640114,0.10161399619027577,103.16209850646038
307,2110,2017,NH4,CT,1011317.6900944053,0.12965344786984273,131.12082541250476
308,1172,2017,NH4,CT,1010010.122414476,0.1297652983565928,131.0642648782933
309,797,2017,NH4,CT,1039725.6742987377,0.07963950856607287,82.8032417446802
310,3199,2017,NH4,CT,1012772.8315233769,0.09536978740294334,96.5879296298614
311,3942,2017,NH4,CT,1018979.0118783314,0.08543216670045209,87.05358480705156
312,1596,2017,NH4,CT,994156.0174508406,0.100897126071106,100.30748502708612
313,961,2017,NH4,CT,1017557.5108458645,0.08135588351978695,82.7842903270605
314,3356,2017,NH4,CT,1003784.9341053471,0.0850600891672725,85.38203599976559
315,334,2017,NH4,CT,1019218.6149100816,0.07126392378082858,72.63351768895373
316,3699,2017,NH4,CT,1004900.3451793715,0.08838474403473345,88.81785978909404
317,1292,2017,NH4,CT,1016883.1316242649,0.10126539774919723,102.97507478838045
318,2141,2017,NH4,CT,1004292.2552342957,0.12883826212060812,129.39126882557287
319,3408,2017,NH4,CT,1009666.3428443755,0.10376027898213046,104.76326141239977
320,3372,2017,NH4,CT,1001300.2919477907,0.08458432871140537,84.69431303293808
321,2762,2017,NH4,CT,1026433.5359061691,0.11385257499201842,116.86210112107976
322,610,2017,NH4,CT,1009497.9807930918,0.08209147762754054,82.87118090532344
323,3354,2017,NH4,CT,1001408.1291525296,0.08538026921127802,85.50049565740525
324,1265,2017,NH4,CT,973097.4394164524,0.09225214658967948,89.77032762708832
325,2081,2017,NH4,CT,1015873.7064330251,0.1283159594267488,130.35280929736098
326,3068,2017,NH4,CT,1010477.2467526341,0.10920094139941712,110.34506660807875
327,2485,2017,NH4,CT,1019442.2599853381,0.11526064924292595,117.50157675158577
328,3741,2017,NH4,CT,1000344.4484617255,0.09619382953453359,96.22696335114425
329,3840,2017,NH4,CT,990368.691533073,0.08781561056835194,86.9698313347566
330,2265,2017,NH4,CT,1017636.800222201,0.1258543068464043,128.07397411335793
331,2840,2017,NH4,CT,1024301.5914872775,0.11523402065380854,118.0343907491739
332,2853,2017,NH4,CT,1014157.9429770971,0.11895187898702161,120.63599290673842
333,2156,2017,NH4,CT,1004646.7213630081,0.12935339858281833,129.9544677833908
334,3766,2017,NH4,CT,996068.8018596999,0.08479465737143393,84.46131277206796
335,1294,2017,NH4,CT,1004031.9432399499,0.09880453443206141,99.20290870674116
336,3824,2017,NH4,CT,1014664.9203111831,0.08269721322310918,83.909961264983
337,2257,2017,NH4,CT,1006646.5681482027,0.12792948529971493,128.779777341924
338,3055,2017,NH4,CT,997392.175521737,0.11152162542769858,111.23079660305255
339,1362,2017,NH4,CT,982611.4056955944,0.09101461338065607,89.43199719280751
340,1633,2017,NH4,CT,1012311.7775920371,0.1001714294116444,101.40471777163702
341,1760,2017,NH4,CT,990759.7393196267,0.1214466023011359,120.32440403712778
342,1608,2017,NH4,CT,998881.4400789631,0.09684171093750946,96.73338768097011
343,3816,2017,NH4,CT,990678.2682232852,0.07980969067170013,79.06572614207596
344,568,2017,NH4,CT,1034237.4371656438,0.08546838173168095,88.39460008086864
345,1002,2017,NH4,CT,991433.2959829598,0.10593322316046873,105.02572459208193
346,743,2017,NH4,CT,1015896.5241948324,0.08112504126956759,82.41464745091605
347,1735,2017,NH4,CT,1006037.3940132988,0.1335414197107623,134.34766187865148
348,3506,2017,NH4,CT,1030962.7239220052,0.09027495332041387,93.07011177714575
349,2816,2017,NH4,CT,1033966.0992055198,0.12479679928798026,129.03565975312713
350,2249,2017,NH4,CT,1002216.8041265103,0.12806905377310668,128.35295777998917
351,2964,2017,NH4,CT,1025624.8175395669,0.12283684642125979,125.98451819794037
352,1378,2017,NH4,CT,998766.321215909,0.08799131246293104,87.8827594475612
353,3429,2017,NH4,CT,1013998.732766199,0.10859366561072083,110.11383931570728
354,3421,2017,NH4,CT,1017306.9320235664,0.09446954767588035,96.10452571580389
355,3586,2017,NH4,CT,1029690.6100395464,0.075190923337253,77.4233877205728
356,116,2017,NH4,CT,1034472.3784724863,0.07901281537225956,81.73657504794878
357,2043,2017,NH4,CT,1006851.9193883872,0.12363934660093422,124.4865134370767
358,2691,2017,NH4,CT,1020815.1387799009,0.10036193499602267,102.45098260118426
359,2927,2017,NH4,CT,1021666.3305151663,0.11231054303494901,114.74390038068202
360,3494,2017,NH4,CT,1015137.9834860641,0.08472162588897968,86.00414046259955
361,3070,2017,NH4,CT,1012998.143322681,0.10796062638027043,109.3639140751676
362,1257,2017,NH4,CT,988372.1176700441,0.09154700757908302,90.48250974729385
363,3343,2017,NH4,CT,1010827.0949364492,0.0884882627245105,89.44633354579024
364,1692,2017,NH4,CT,987535.088308941,0.12930790003191875,127.69608847706459
365,1463,2017,NH4,CT,980767.8240241498,0.09627350682983277,94.4219578046692
366,1221,2017,NH4,CT,1021248.7061647279,0.1042858976008616,106.50183799610721
367,3292,2017,NH4,CT,1005146.5884414458,0.07911509942415093,79.5222722803911
368,462,2017,NH4,CT,1031914.3509636815,0.09625028577099551,99.3220511714457
369,1957,2017,NH4,CT,971329.2534229445,0.129534243691854,125.82040021791431
370,3993,2017,NH4,CT,996003.6015107324,0.07418413061191033,73.88766126440527
371,2283,2017,NH4,CT,1006782.5865492162,0.1297593819907916,130.63948622971694
372,2561,2017,NH4,CT,1017815.8674119016,0.11207053986539335,114.06717374441543
373,1498,2017,NH4,CT,978311.8886317878,0.10765920500611165,105.32428017812592
374,2221,2017,NH4,CT,990949.5852745132,0.12978040912465028,128.60584259882884
375,1107,2017,NH4,CT,1018586.7445438489,0.12171915359603842,123.9815164100215
376,3628,2017,NH4,CT,1005425.724503236,0.09211876301442802,92.61857404412319
