Year,Analyte,Treatment,Rep,ExpectedIrrigationLabels,MissingIrrigationLabels,n_expected_physical_events,n_observed_event_loads,ObservedIncompleteSubtotal_kg,PlotComplete,ObservedReplicateAnnualLoad_kg
2015,Se,ST,2,1;2;3;4;5;6,1;2;3;4;5;6,6,0,,False,
2015,TDS,ST,2,1;2;3;4;5;6,1;2;3;4;5;6,6,0,,False,
2015,TKN,ST,2,1;2;3;4;5;6,,6,6,0.022446409369999698,True,0.022446409369999698
2015,TN,ST,2,1;2;3;4;5;6,4,6,5,0.2690036887349999,False,
2015,TP,ST,2,1;2;3;4;5;6,,6,6,0.0112683874,True,0.0112683874
2015,TSS,ST,2,1;2;3;4;5;6,,6,6,4.4946366563,True,4.4946366563
2016,NH4,CT,1,1;2,,2,2,0.00572517773,True,0.00572517773
2016,NO2,CT,1,1;2,1;2,2,0,,False,
2016,NO3,CT,1,1;2,,2,2,0.453281786985,True,0.453281786985
2016,OP,CT,1,1;2,,2,2,0.0057927691099998995,True,0.0057927691099998995
2016,Se,CT,1,1;2,1;2,2,0,,False,
2016,TDS,CT,1,1;2,1;2,2,0,,False,
2016,TKN,CT,1,1;2,,2,2,0.014532231135,True,0.014532231135
2016,TN,CT,1,1;2,,2,2,0.42198668167499986,True,0.42198668167499986
2016,TP,CT,1,1;2,,2,2,0.0008626182400000001,True,0.0008626182400000001
2016,TSS,CT,1,1;2,,2,2,123.32177902894998,True,123.32177902894998
2016,NH4,CT,2,1;2,,2,2,0.0190645381899999,True,0.0190645381899999
2016,NO2,CT,2,1;2,1;2,2,0,,False,
2016,NO3,CT,2,1;2,,2,2,0.30849325592,True,0.30849325592
2016,OP,CT,2,1;2,,2,2,0.0033938300499999,True,0.0033938300499999
2016,Se,CT,2,1;2,1;2,2,0,,False,
2016,TDS,CT,2,1;2,1;2,2,0,,False,
2016,TKN,CT,2,1;2,,2,2,0.0025378245399999,True,0.0025378245399999
2016,TN,CT,2,1;2,,2,2,0.30018142420000005,True,0.30018142420000005
2016,TP,CT,2,1;2,,2,2,0.0013913530399999,True,0.0013913530399999
2016,TSS,CT,2,1;2,,2,2,42.59204417624,True,42.59204417624
2016,NH4,MT,1,1;2,,2,2,0.00123976917,True,0.00123976917
2016,NO2,MT,1,1;2,1;2,2,0,,False,
2016,NO3,MT,1,1;2,,2,2,0.0647322436299998,True,0.0647322436299998
2016,OP,MT,1,1;2,,2,2,0.0004266132499999999,True,0.0004266132499999999
2016,Se,MT,1,1;2,1;2,2,0,,False,
2016,TDS,MT,1,1;2,1;2,2,0,,False,
2016,TKN,MT,1,1;2,,2,2,0.0016898078499999,True,0.0016898078499999
2016,TN,MT,1,1;2,,2,2,0.0617705473299999,True,0.0617705473299999
2016,TP,MT,1,1;2,,2,2,0.0001425976,True,0.0001425976
2016,TSS,MT,1,1;2,,2,2,2.6221399863499997,True,2.6221399863499997
2016,NH4,MT,2,1;2,,2,2,0.00052744098,True,0.00052744098
2016,NO2,MT,2,1;2,1;2,2,0,,False,
2016,NO3,MT,2,1;2,,2,2,0.03856708892,True,0.03856708892
2016,OP,MT,2,1;2,,2,2,0.000240615345,True,0.000240615345
2016,Se,MT,2,1;2,1;2,2,0,,False,
2016,TDS,MT,2,1;2,1;2,2,0,,False,
2016,TKN,MT,2,1;2,,2,2,0.000665889215,True,0.000665889215
2016,TN,MT,2,1;2,,2,2,0.03686791635,True,0.03686791635
2016,TP,MT,2,1;2,,2,2,0.00100594204,True,0.00100594204
2016,TSS,MT,2,1;2,,2,2,2.382699623225,True,2.382699623225
2016,NH4,ST,1,1;2,,2,2,0.0037556810099999,True,0.0037556810099999
2016,NO2,ST,1,1;2,1;2,2,0,,False,
2016,NO3,ST,1,1;2,,2,2,0.25621166337,True,0.25621166337
2016,OP,ST,1,1;2,,2,2,0.0015565957200000002,True,0.0015565957200000002
2016,Se,ST,1,1;2,1;2,2,0,,False,
2016,TDS,ST,1,1;2,1;2,2,0,,False,
2016,TKN,ST,1,1;2,,2,2,0.00494188239,True,0.00494188239
2016,TN,ST,1,1;2,,2,2,0.24486654167999988,True,0.24486654167999988
2016,TP,ST,1,1;2,,2,2,0.00050676912,True,0.00050676912
2016,TSS,ST,1,1;2,,2,2,11.78515572459,True,11.78515572459
2016,NH4,ST,2,1;2,,2,2,0.00188668077,True,0.00188668077
2016,NO2,ST,2,1;2,1;2,2,0,,False,
2016,NO3,ST,2,1;2,,2,2,0.138821849265,True,0.138821849265
2016,OP,ST,2,1;2,,2,2,0.0009388438050000001,True,0.0009388438050000001
2016,Se,ST,2,1;2,1;2,2,0,,False,
2016,TDS,ST,2,1;2,1;2,2,0,,False,
2016,TKN,ST,2,1;2,,2,2,0.003453342975,True,0.003453342975
2016,TN,ST,2,1;2,,2,2,0.1314952529099999,True,0.1314952529099999
2016,TP,ST,2,1;2,,2,2,0.00024388063499999999,True,0.00024388063499999999
2016,TSS,ST,2,1;2,,2,2,17.318985911295,True,17.318985911295
2017,NH4,CT,1,1;2;3;4;5;6,1;2;3;4;5;6,6,0,,False,
2017,NO2,CT,1,1;2;3;4;5;6,1;2;3;4;5;6,6,0,,False,
2017,NO3,CT,1,1;2;3;4;5;6,,6,6,1.7486503179999997,True,1.7486503179999997
2017,OP,CT,1,1;2;3;4;5;6,,6,6,0.00784737237,True,0.00784737237
2017,Se,CT,1,1;2;3;4;5;6,1;2;3;4;5;6,6,0,,False,
2017,TDS,CT,1,1;2;3;4;5;6,1;2;3;4;5;6,6,0,,False,
2017,TKN,CT,1,1;2;3;4;5;6,,6,6,0.3989416494999999,True,0.3989416494999999
2017,TN,CT,1,1;2;3;4;5;6,1;2;3;4;5;6,6,0,,False,
2017,TP,CT,1,1;2;3;4;5;6,,6,6,0.0448062622499998,True,0.0448062622499998
2017,TSS,CT,1,1;2;3;4;5;6,,6,6,257.47411533461,True,257.47411533461
2017,NH4,CT,2,1;2;3;4;5;6,1;2;3;4;5;6,6,0,,False,
2017,NO2,CT,2,1;2;3;4;5;6,1;2;3;4;5;6,6,0,,False,
2017,NO3,CT,2,1;2;3;4;5;6,,6,6,3.5279100220000004,True,3.5279100220000004
2017,OP,CT,2,1;2;3;4;5;6,,6,6,0.0028376144999999,True,0.0028376144999999
2017,Se,CT,2,1;2;3;4;5;6,1;2;3;4;5;6,6,0,,False,
2017,TDS,CT,2,1;2;3;4;5;6,1;2;3;4;5;6,6,0,,False,
2017,TKN,CT,2,1;2;3;4;5;6,,6,6,2.4271507865,True,2.4271507865
2017,TN,CT,2,1;2;3;4;5;6,1;2;3;4;5;6,6,0,,False,
2017,TP,CT,2,1;2;3;4;5;6,,6,6,0.1267250019499998,True,0.1267250019499998
2017,TSS,CT,2,1;2;3;4;5;6,,6,6,1905.43378694591,True,1905.43378694591
2017,NH4,MT,1,1;2;3;4;5;6,1;2;3;4;5;6,6,0,,False,
2017,NO2,MT,1,1;2;3;4;5;6,1;2;3;4;5;6,6,0,,False,
2017,NO3,MT,1,1;2;3;4;5;6,,6,6,0.8752293404999999,True,0.8752293404999999
2017,OP,MT,1,1;2;3;4;5;6,,6,6,0.001599702045,True,0.001599702045
2017,Se,MT,1,1;2;3;4;5;6,1;2;3;4;5;6,6,0,,False,
2017,TDS,MT,1,1;2;3;4;5;6,1;2;3;4;5;6,6,0,,False,
2017,TKN,MT,1,1;2;3;4;5;6,,6,6,0.1886512507999999,True,0.1886512507999999
2017,TN,MT,1,1;2;3;4;5;6,1;2;3;4;5;6,6,0,,False,
2017,TP,MT,1,1;2;3;4;5;6,,6,6,0.024089767349999902,True,0.024089767349999902
2017,TSS,MT,1,1;2;3;4;5;6,,6,6,63.04112444142501,True,63.04112444142501
2017,NH4,MT,2,1;2;3;4;5;6,1;2;3;4;5;6,6,0,,False,
2017,NO2,MT,2,1;2;3;4;5;6,1;2;3;4;5;6,6,0,,False,
2017,NO3,MT,2,1;2;3;4;5;6,,6,6,0.8931070334999999,True,0.8931070334999999
2017,OP,MT,2,1;2;3;4;5;6,,6,6,0.0013020155400000001,True,0.0013020155400000001
2017,Se,MT,2,1;2;3;4;5;6,1;2;3;4;5;6,6,0,,False,
2017,TDS,MT,2,1;2;3;4;5;6,1;2;3;4;5;6,6,0,,False,
2017,TKN,MT,2,1;2;3;4;5;6,,6,6,0.13840970800000002,True,0.13840970800000002
2017,TN,MT,2,1;2;3;4;5;6,1;2;3;4;5;6,6,0,,False,
2017,TP,MT,2,1;2;3;4;5;6,,6,6,0.0177590610399999,True,0.0177590610399999
2017,TSS,MT,2,1;2;3;4;5;6,,6,6,42.18337311969,True,42.18337311969
2017,NH4,ST,1,1;2;3;4;5;6,1;2;3;4;5;6,6,0,,False,
2017,NO2,ST,1,1;2;3;4;5;6,1;2;3;4;5;6,6,0,,False,
2017,NO3,ST,1,1;2;3;4;5;6,,6,6,1.0834046295,True,1.0834046295
2017,OP,ST,1,1;2;3;4;5;6,,6,6,0.00107631411,True,0.00107631411
2017,Se,ST,1,1;2;3;4;5;6,1;2;3;4;5;6,6,0,,False,
2017,TDS,ST,1,1;2;3;4;5;6,1;2;3;4;5;6,6,0,,False,
2017,TKN,ST,1,1;2;3;4;5;6,,6,6,0.0706861649,True,0.0706861649
2017,TN,ST,1,1;2;3;4;5;6,1;2;3;4;5;6,6,0,,False,
2017,TP,ST,1,1;2;3;4;5;6,,6,6,0.02397566685,True,0.02397566685
2017,TSS,ST,1,1;2;3;4;5;6,,6,6,113.74245988783501,True,113.74245988783501
2017,NH4,ST,2,1;2;3;4;5;6,1;2;3;4;5;6,6,0,,False,
2017,NO2,ST,2,1;2;3;4;5;6,1;2;3;4;5;6,6,0,,False,
2017,NO3,ST,2,1;2;3;4;5;6,5,6,5,0.2432290499999998,False,
2017,OP,ST,2,1;2;3;4;5;6,5,6,5,0.0010653328300000002,False,
2017,Se,ST,2,1;2;3;4;5;6,1;2;3;4;5;6,6,0,,False,
2017,TDS,ST,2,1;2;3;4;5;6,1;2;3;4;5;6,6,0,,False,
2017,TKN,ST,2,1;2;3;4;5;6,5,6,5,0.0107222198,False,
2017,TN,ST,2,1;2;3;4;5;6,1;2;3;4;5;6,6,0,,False,
2017,TP,ST,2,1;2;3;4;5;6,5,6,5,0.0034977503099999996,False,
2017,TSS,ST,2,1;2;3;4;5;6,5,6,5,7.59517977252,False,
2018,NH4,CT,1,1;2;3;4;5,1;2;3;4;5,5,0,,False,
2018,NO2,CT,1,1;2;3;4;5,1;2;3;4;5,5,0,,False,
2018,NO3,CT,1,1;2;3;4;5,1;2;3;4;5,5,0,,False,
2018,OP,CT,1,1;2;3;4;5,1;2;3;4;5,5,0,,False,
2018,Se,CT,1,1;2;3;4;5,1;2;3;4;5,5,0,,False,
2018,TDS,CT,1,1;2;3;4;5,1;2;3;4;5,5,0,,False,
2018,TKN,CT,1,1;2;3;4;5,1;2;3;4;5,5,0,,False,
2018,TN,CT,1,1;2;3;4;5,1;2;3;4;5,5,0,,False,
2018,TP,CT,1,1;2;3;4;5,1;2;3;4;5,5,0,,False,
2018,TSS,CT,1,1;2;3;4;5,1;2;3;4;5,5,0,,False,
2018,NH4,CT,2,1;2;3;4;5,1;2;3;4;5,5,0,,False,
2018,NO2,CT,2,1;2;3;4;5,1;2;3;4;5,5,0,,False,
2018,NO3,CT,2,1;2;3;4;5,1;2;3;4;5,5,0,,False,
2018,OP,CT,2,1;2;3;4;5,1;2;3;4;5,5,0,,False,
2018,Se,CT,2,1;2;3;4;5,1;2;3;4;5,5,0,,False,
2018,TDS,CT,2,1;2;3;4;5,1;2;3;4;5,5,0,,False,
2018,TKN,CT,2,1;2;3;4;5,1;2;3;4;5,5,0,,False,
2018,TN,CT,2,1;2;3;4;5,1;2;3;4;5,5,0,,False,
2018,TP,CT,2,1;2;3;4;5,1;2;3;4;5,5,0,,False,
2018,TSS,CT,2,1;2;3;4;5,1;2;3;4;5,5,0,,False,
2018,NH4,MT,1,1;2;3;4;5,1;2;3;4;5,5,0,,False,
2018,NO2,MT,1,1;2;3;4;5,1;2;3;4;5,5,0,,False,
2018,NO3,MT,1,1;2;3;4;5,1;2;3;4;5,5,0,,False,
2018,OP,MT,1,1;2;3;4;5,1;2;3;4;5,5,0,,False,
2018,Se,MT,1,1;2;3;4;5,1;2;3;4;5,5,0,,False,
2018,TDS,MT,1,1;2;3;4;5,1;2;3;4;5,5,0,,False,
2018,TKN,MT,1,1;2;3;4;5,1;2;3;4;5,5,0,,False,
2018,TN,MT,1,1;2;3;4;5,1;2;3;4;5,5,0,,False,
2018,TP,MT,1,1;2;3;4;5,1;2;3;4;5,5,0,,False,
2018,TSS,MT,1,1;2;3;4;5,1;2;3;4;5,5,0,,False,
2018,NH4,MT,2,1;2;3;4;5,1;2;3;4;5,5,0,,False,
2018,NO2,MT,2,1;2;3;4;5,1;2;3;4;5,5,0,,False,
2018,NO3,MT,2,1;2;3;4;5,1;2;3;4;5,5,0,,False,
2018,OP,MT,2,1;2;3;4;5,1;2;3;4;5,5,0,,False,
2018,Se,MT,2,1;2;3;4;5,1;2;3;4;5,5,0,,False,
2018,TDS,MT,2,1;2;3;4;5,1;2;3;4;5,5,0,,False,
2018,TKN,MT,2,1;2;3;4;5,1;2;3;4;5,5,0,,False,
2018,TN,MT,2,1;2;3;4;5,1;2;3;4;5,5,0,,False,
2018,TP,MT,2,1;2;3;4;5,1;2;3;4;5,5,0,,False,
2018,TSS,MT,2,1;2;3;4;5,1;2;3;4;5,5,0,,False,
2018,NH4,ST,1,1;2;3;4;5,1;2;3;4;5,5,0,,False,
2018,NO2,ST,1,1;2;3;4;5,1;2;3;4;5,5,0,,False,
2018,NO3,ST,1,1;2;3;4;5,1;2;3;4;5,5,0,,False,
2018,OP,ST,1,1;2;3;4;5,1;2;3;4;5,5,0,,False,
2018,Se,ST,1,1;2;3;4;5,1;2;3;4;5,5,0,,False,
2018,TDS,ST,1,1;2;3;4;5,1;2;3;4;5,5,0,,False,
2018,TKN,ST,1,1;2;3;4;5,1;2;3;4;5,5,0,,False,
2018,TN,ST,1,1;2;3;4;5,1;2;3;4;5,5,0,,False,
2018,TP,ST,1,1;2;3;4;5,1;2;3;4;5,5,0,,False,
2018,TSS,ST,1,1;2;3;4;5,1;2;3;4;5,5,0,,False,
2018,NH4,ST,2,1;2;3;4;5,1;2;3;4;5,5,0,,False,
2018,NO2,ST,2,1;2;3;4;5,1;2;3;4;5,5,0,,False,
2018,NO3,ST,2,1;2;3;4;5,1;2;3;4;5,5,0,,False,
2018,OP,ST,2,1;2;3;4;5,1;2;3;4;5,5,0,,False,
2018,Se,ST,2,1;2;3;4;5,1;2;3;4;5,5,0,,False,
2018,TDS,ST,2,1;2;3;4;5,1;2;3;4;5,5,0,,False,
2018,TKN,ST,2,1;2;3;4;5,1;2;3;4;5,5,0,,False,
2018,TN,ST,2,1;2;3;4;5,1;2;3;4;5,5,0,,False,
2018,TP,ST,2,1;2;3;4;5,1;2;3;4;5,5,0,,False,
2018,TSS,ST,2,1;2;3;4;5,1;2;3;4;5,5,0,,False,
2019,NH4,CT,1,1,1,1,0,,False,
2019,NO2,CT,1,1,1,1,0,,False,
2019,NO3,CT,1,1,1,1,0,,False,
2019,OP,CT,1,1,1,1,0,,False,
2019,Se,CT,1,1,1,1,0,,False,
2019,TDS,CT,1,1,1,1,0,,False,
2019,TKN,CT,1,1,1,1,0,,False,
2019,TN,CT,1,1,1,1,0,,False,
2019,TP,CT,1,1,1,1,0,,False,
2019,TSS,CT,1,1,1,1,0,,False,
2019,NH4,CT,2,1,1,1,0,,False,
2019,NO2,CT,2,1,1,1,0,,False,
2019,NO3,CT,2,1,1,1,0,,False,
2019,OP,CT,2,1,1,1,0,,False,
2019,Se,CT,2,1,1,1,0,,False,
2019,TDS,CT,2,1,1,1,0,,False,
2019,TKN,CT,2,1,1,1,0,,False,
2019,TN,CT,2,1,1,1,0,,False,
2019,TP,CT,2,1,1,1,0,,False,
2019,TSS,CT,2,1,1,1,0,,False,
2019,NH4,MT,1,1,1,1,0,,False,
2019,NO2,MT,1,1,1,1,0,,False,
2019,NO3,MT,1,1,1,1,0,,False,
2019,OP,MT,1,1,1,1,0,,False,
2019,Se,MT,1,1,1,1,0,,False,
2019,TDS,MT,1,1,1,1,0,,False,
2019,TKN,MT,1,1,1,1,0,,False,
2019,TN,MT,1,1,1,1,0,,False,
2019,TP,MT,1,1,1,1,0,,False,
2019,TSS,MT,1,1,1,1,0,,False,
2019,NH4,MT,2,1,1,1,0,,False,
2019,NO2,MT,2,1,1,1,0,,False,
2019,NO3,MT,2,1,1,1,0,,False,
2019,OP,MT,2,1,1,1,0,,False,
2019,Se,MT,2,1,1,1,0,,False,
2019,TDS,MT,2,1,1,1,0,,False,
2019,TKN,MT,2,1,1,1,0,,False,
2019,TN,MT,2,1,1,1,0,,False,
2019,TP,MT,2,1,1,1,0,,False,
2019,TSS,MT,2,1,1,1,0,,False,
2019,NH4,ST,1,1,1,1,0,,False,
2019,NO2,ST,1,1,1,1,0,,False,
2019,NO3,ST,1,1,1,1,0,,False,
2019,OP,ST,1,1,1,1,0,,False,
2019,Se,ST,1,1,1,1,0,,False,
2019,TDS,ST,1,1,1,1,0,,False,
2019,TKN,ST,1,1,1,1,0,,False,
2019,TN,ST,1,1,1,1,0,,False,
2019,TP,ST,1,1,1,1,0,,False,
2019,TSS,ST,1,1,1,1,0,,False,
2019,NH4,ST,2,1,1,1,0,,False,
2019,NO2,ST,2,1,1,1,0,,False,
2019,NO3,ST,2,1,1,1,0,,False,
2019,OP,ST,2,1,1,1,0,,False,
2019,Se,ST,2,1,1,1,0,,False,
2019,TDS,ST,2,1,1,1,0,,False,
2019,TKN,ST,2,1,1,1,0,,False,
2019,TN,ST,2,1,1,1,0,,False,
2019,TP,ST,2,1,1,1,0,,False,
2019,TSS,ST,2,1,1,1,0,,False,
2020,NH4,CT,1,1;2;3;4;5;6;7,1;2;3;4;5;6;7,7,0,,False,
2020,NO2,CT,1,1;2;3;4;5;6;7,1;2;3;4;5;6;7,7,0,,False,
2020,NO3,CT,1,1;2;3;4;5;6;7,1;2;4;5;6;7,7,1,0.159808726,False,
2020,OP,CT,1,1;2;3;4;5;6;7,1;2;4;5;6;7,7,1,0.0,False,
2020,Se,CT,1,1;2;3;4;5;6;7,1;2;4;5;6;7,7,1,0.000141129784,False,
2020,TDS,CT,1,1;2;3;4;5;6;7,1;2;3;4;5;6;7,7,0,,False,
2020,TKN,CT,1,1;2;3;4;5;6;7,1;2;4;5;6;7,7,1,0.037357884,False,
2020,TN,CT,1,1;2;3;4;5;6;7,1;2;3;4;5;6;7,7,0,,False,
2020,TP,CT,1,1;2;3;4;5;6;7,1;2;4;5;6;7,7,1,0.0085092958,False,
2020,TSS,CT,1,1;2;3;4;5;6;7,1;2;4;5;6;7,7,1,15.773328800000002,False,
2020,NH4,CT,2,1;2;3;4;5;6;7,1;2;3;4;5;6;7,7,0,,False,
2020,NO2,CT,2,1;2;3;4;5;6;7,1;2;3;4;5;6;7,7,0,,False,
2020,NO3,CT,2,1;2;3;4;5;6;7,1;2;4;5;6;7,7,1,0.159808726,False,
2020,OP,CT,2,1;2;3;4;5;6;7,1;2;4;5;6;7,7,1,0.0,False,
2020,Se,CT,2,1;2;3;4;5;6;7,1;2;4;5;6;7,7,1,0.00015150697400000002,False,
2020,TDS,CT,2,1;2;3;4;5;6;7,1;2;3;4;5;6;7,7,0,,False,
2020,TKN,CT,2,1;2;3;4;5;6;7,1;2;4;5;6;7,7,1,0.024905256,False,
2020,TN,CT,2,1;2;3;4;5;6;7,1;2;3;4;5;6;7,7,0,,False,
2020,TP,CT,2,1;2;3;4;5;6;7,1;2;4;5;6;7,7,1,0.0078866644,False,
2020,TSS,CT,2,1;2;3;4;5;6;7,1;2;4;5;6;7,7,1,11.553278451460002,False,
2020,NH4,MT,1,1;2;3;4;5;6;7,1;2;3;4;5;6;7,7,0,,False,
2020,NO2,MT,1,1;2;3;4;5;6;7,1;2;3;4;5;6;7,7,0,,False,
2020,NO3,MT,1,1;2;3;4;5;6;7,1;2;3;4;5;6;7,7,0,,False,
2020,OP,MT,1,1;2;3;4;5;6;7,1;2;3;4;5;6;7,7,0,,False,
2020,Se,MT,1,1;2;3;4;5;6;7,1;2;3;4;5;6;7,7,0,,False,
2020,TDS,MT,1,1;2;3;4;5;6;7,1;2;3;4;5;6;7,7,0,,False,
2020,TKN,MT,1,1;2;3;4;5;6;7,1;2;3;4;5;6;7,7,0,,False,
2020,TN,MT,1,1;2;3;4;5;6;7,1;2;3;4;5;6;7,7,0,,False,
2020,TP,MT,1,1;2;3;4;5;6;7,1;2;3;4;5;6;7,7,0,,False,
2020,TSS,MT,1,1;2;3;4;5;6;7,1;2;3;4;5;6;7,7,0,,False,
2020,NH4,MT,2,1;2;3;4;5;6;7,1;2;3;4;5;6;7,7,0,,False,
2020,NO2,MT,2,1;2;3;4;5;6;7,1;2;3;4;5;6;7,7,0,,False,
2020,NO3,MT,2,1;2;3;4;5;6;7,1;2;3;4;5;6;7,7,0,,False,
2020,OP,MT,2,1;2;3;4;5;6;7,1;2;3;4;5;6;7,7,0,,False,
2020,Se,MT,2,1;2;3;4;5;6;7,1;2;3;4;5;6;7,7,0,,False,
2020,TDS,MT,2,1;2;3;4;5;6;7,1;2;3;4;5;6;7,7,0,,False,
2020,TKN,MT,2,1;2;3;4;5;6;7,1;2;3;4;5;6;7,7,0,,False,
2020,TN,MT,2,1;2;3;4;5;6;7,1;2;3;4;5;6;7,7,0,,False,
2020,TP,MT,2,1;2;3;4;5;6;7,1;2;3;4;5;6;7,7,0,,False,
2020,TSS,MT,2,1;2;3;4;5;6;7,1;2;3;4;5;6;7,7,0,,False,
2020,NH4,ST,1,1;2;3;4;5;6;7,1;2;3;4;5;6;7,7,0,,False,
2020,NO2,ST,1,1;2;3;4;5;6;7,1;2;3;4;5;6;7,7,0,,False,
2020,NO3,ST,1,1;2;3;4;5;6;7,1,7,6,1.0296365145,False,
2020,OP,ST,1,1;2;3;4;5;6;7,1,7,6,0.0,False,
2020,Se,ST,1,1;2;3;4;5;6;7,1,7,6,0.000733674224,False,
2020,TDS,ST,1,1;2;3;4;5;6;7,1;2;3;4;5;6;7,7,0,,False,
2020,TKN,ST,1,1;2;3;4;5;6;7,1,7,6,0.18966143149999978,False,
2020,TN,ST,1,1;2;3;4;5;6;7,1;2;3;4;5;6;7,7,0,,False,
2020,TP,ST,1,1;2;3;4;5;6;7,1,7,6,0.02640091281,False,
2020,TSS,ST,1,1;2;3;4;5;6;7,1;4,7,5,15.632815281479997,False,
2020,NH4,ST,2,1;2;3;4;5;6;7,1;2;3;4;5;6;7,7,0,,False,
2020,NO2,ST,2,1;2;3;4;5;6;7,1;2;3;4;5;6;7,7,0,,False,
2020,NO3,ST,2,1;2;3;4;5;6;7,1;2;4;5;6;7,7,1,0.263950908,False,
2020,OP,ST,2,1;2;3;4;5;6;7,1;2;4;5;6;7,7,1,0.0,False,
2020,Se,ST,2,1;2;3;4;5;6;7,1;2;4;5;6;7,7,1,0.000213191118,False,
2020,TDS,ST,2,1;2;3;4;5;6;7,1;2;3;4;5;6;7,7,0,,False,
2020,TKN,ST,2,1;2;3;4;5;6;7,1;2;4;5;6;7,7,1,0.043991818,False,
2020,TN,ST,2,1;2;3;4;5;6;7,1;2;3;4;5;6;7,7,0,,False,
2020,TP,ST,2,1;2;3;4;5;6;7,1;2;4;5;6;7,7,1,0.0118439509999999,False,
2020,TSS,ST,2,1;2;3;4;5;6;7,1;2;4;5;6;7,7,1,1.80478125338,False,
2021,NH4,CT,1,1;2;3;4;5;6,1;2;3;4;5;6,6,0,,False,
2021,NO2,CT,1,1;2;3;4;5;6,1;2;3;4;5;6,6,0,,False,
2021,NO3,CT,1,1;2;3;4;5;6,4;5;6,6,3,0.3959987315,False,
2021,OP,CT,1,1;2;3;4;5;6,4;5;6,6,3,0.0084884751,False,
2021,Se,CT,1,1;2;3;4;5;6,4;5;6,6,3,0.00031544976349999997,False,
2021,TDS,CT,1,1;2;3;4;5;6,1;2;3;4;5;6,6,0,,False,
2021,TKN,CT,1,1;2;3;4;5;6,4;5;6,6,3,0.2777629865,False,
2021,TN,CT,1,1;2;3;4;5;6,1;2;3;4;5;6,6,0,,False,
2021,TP,CT,1,1;2;3;4;5;6,4;5;6,6,3,0.048844074615,False,
2021,TSS,CT,1,1;2;3;4;5;6,4;5;6,6,3,109.82785210712726,False,
2021,NH4,CT,2,1;2;3;4;5;6,1;2;3;4;5;6,6,0,,False,
2021,NO2,CT,2,1;2;3;4;5;6,1;2;3;4;5;6,6,0,,False,
2021,NO3,CT,2,1;2;3;4;5;6,3;4;5;6,6,2,0.1807574569999999,False,
2021,OP,CT,2,1;2;3;4;5;6,3;4;5;6,6,2,0.00222433354,False,
2021,Se,CT,2,1;2;3;4;5;6,3;4;5;6,6,2,0.000213697432,False,
2021,TDS,CT,2,1;2;3;4;5;6,1;2;3;4;5;6,6,0,,False,
2021,TKN,CT,2,1;2;3;4;5;6,3;4;5;6,6,2,0.1160617675,False,
2021,TN,CT,2,1;2;3;4;5;6,1;2;3;4;5;6,6,0,,False,
2021,TP,CT,2,1;2;3;4;5;6,3;4;5;6,6,2,0.036412006999999996,False,
2021,TSS,CT,2,1;2;3;4;5;6,3;4;5;6,6,2,49.37420848224501,False,
2021,NH4,MT,1,1;2;3;4;5;6,1;2;3;4;5;6,6,0,,False,
2021,NO2,MT,1,1;2;3;4;5;6,1;2;3;4;5;6,6,0,,False,
2021,NO3,MT,1,1;2;3;4;5;6,4;5;6,6,3,0.104747638,False,
2021,OP,MT,1,1;2;3;4;5;6,4;5;6,6,3,0.0026592115,False,
2021,Se,MT,1,1;2;3;4;5;6,4;5;6,6,3,8.798597300000001e-05,False,
2021,TDS,MT,1,1;2;3;4;5;6,1;2;3;4;5;6,6,0,,False,
2021,TKN,MT,1,1;2;3;4;5;6,4;5;6,6,3,0.047481913400000006,False,
2021,TN,MT,1,1;2;3;4;5;6,1;2;3;4;5;6,6,0,,False,
2021,TP,MT,1,1;2;3;4;5;6,4;5;6,6,3,0.0139154859,False,
2021,TSS,MT,1,1;2;3;4;5;6,4;5;6,6,3,9.4074662774,False,
2021,NH4,MT,2,1;2;3;4;5;6,1;2;3;4;5;6,6,0,,False,
2021,NO2,MT,2,1;2;3;4;5;6,1;2;3;4;5;6,6,0,,False,
2021,NO3,MT,2,1;2;3;4;5;6,3;4;6,6,3,0.406948454,False,
2021,OP,MT,2,1;2;3;4;5;6,3;4;6,6,3,0.0073919447999999,False,
2021,Se,MT,2,1;2;3;4;5;6,3;4;6,6,3,0.00031073565399999996,False,
2021,TDS,MT,2,1;2;3;4;5;6,1;2;3;4;5;6,6,0,,False,
2021,TKN,MT,2,1;2;3;4;5;6,3;4;6,6,3,0.1331289405,False,
2021,TN,MT,2,1;2;3;4;5;6,1;2;3;4;5;6,6,0,,False,
2021,TP,MT,2,1;2;3;4;5;6,3;4;6,6,3,0.08405595395000001,False,
2021,TSS,MT,2,1;2;3;4;5;6,3;4;6,6,3,40.78044820808999,False,
2021,NH4,ST,1,1;2;3;4;5;6,1;2;3;4;5;6,6,0,,False,
2021,NO2,ST,1,1;2;3;4;5;6,1;2;3;4;5;6,6,0,,False,
2021,NO3,ST,1,1;2;3;4;5;6,6,6,5,0.6110369584999998,False,
2021,OP,ST,1,1;2;3;4;5;6,6,6,5,0.0100137384,False,
2021,Se,ST,1,1;2;3;4;5;6,6,6,5,0.0005614103885,False,
2021,TDS,ST,1,1;2;3;4;5;6,1;2;3;4;5;6,6,0,,False,
2021,TKN,ST,1,1;2;3;4;5;6,6,6,5,0.2307726234999999,False,
2021,TN,ST,1,1;2;3;4;5;6,1;2;3;4;5;6,6,0,,False,
