PhysicalEventID,Year,Treatment,Analyte,Concentration_mg_L,Volume_L,Load_kg,n_concentration_prediction_rows,n_concentration_observation_ids,n_distinct_concentration_SampleMethod,concentration_SampleMethod_values,n_volume_prediction_rows,n_distinct_volume_MeasureMethod,volume_MeasureMethod_values,central_estimate_type,concentration_resolution,volume_resolution
PE_d6f7b1c2842ab834db1c,2013,MT,NO3,8.585735805643775,12819.876496408182,0.1100680726591428,1,1,1,GBW,1,1,Transducer,physical_event_point_total,median,median
PE_d6f7b1c2842ab834db1c,2013,MT,TKN,2.031880563903224,12819.876496408182,0.026048457884691543,1,1,1,GBW,1,1,Transducer,physical_event_point_total,median,median
PE_d6f7b1c2842ab834db1c,2013,MT,TP,1.2179471269040403,12819.876496408182,0.01561393174606498,1,1,1,GBW,1,1,Transducer,physical_event_point_total,median,median
PE_d6f7b1c2842ab834db1c,2013,MT,TSS,754.6696125515435,12819.876496408182,9.674771228503001,1,1,1,GBW,1,1,Transducer,physical_event_point_total,median,median
PE_dd1d5a514db9388c15e4,2013,MT,ICP,0.44497797647584575,13699.144814061223,0.006095817738810539,1,1,1,GBW,1,1,Transducer,physical_event_point_total,median,median
PE_dd1d5a514db9388c15e4,2013,MT,NO3,8.759404326318021,13699.144814061223,0.11999634835114496,1,1,1,GBW,1,1,Transducer,physical_event_point_total,median,median
PE_dd1d5a514db9388c15e4,2013,MT,TKN,1.9956705346924224,13699.144814061223,0.027338979655906485,1,1,1,GBW,1,1,Transducer,physical_event_point_total,median,median
PE_dd1d5a514db9388c15e4,2013,MT,TP,1.2253176893557307,13699.144814061223,0.01678580446971504,1,1,1,GBW,1,1,Transducer,physical_event_point_total,median,median
PE_dd1d5a514db9388c15e4,2013,MT,TSS,682.1290546109736,13699.144814061223,9.344584700994403,1,1,1,GBW,1,1,Transducer,physical_event_point_total,median,median
PE_f4a6797ec5124306c5c4,2013,ST,ICP,0.3993623430721687,16533.918619657252,0.006603024480110877,1,1,1,GBW,1,1,Transducer,physical_event_point_total,median,median
PE_f4a6797ec5124306c5c4,2013,ST,NO3,8.503036215569937,16533.918619657252,0.1405885088082317,1,1,1,GBW,1,1,Transducer,physical_event_point_total,median,median
PE_f4a6797ec5124306c5c4,2013,ST,TKN,2.087091262334539,16533.918619657252,0.03450779708323699,1,1,1,GBW,1,1,Transducer,physical_event_point_total,median,median
PE_f4a6797ec5124306c5c4,2013,ST,TP,1.1533039012603532,16533.918619657252,0.019068632847171904,1,1,1,GBW,1,1,Transducer,physical_event_point_total,median,median
PE_f4a6797ec5124306c5c4,2013,ST,TSS,792.526175338532,16533.918619657252,13.103563286995502,1,1,1,GBW,1,1,Transducer,physical_event_point_total,median,median
PE_fdc59fecf93474c12b12,2013,ST,ICP,0.20243667124071638,11916.707740586888,0.002412378647152888,1,1,1,GBW,1,1,Transducer,physical_event_point_total,median,median
PE_fdc59fecf93474c12b12,2013,ST,NO3,7.410828462340961,11916.707740586888,0.08831267690134015,1,1,1,GBW,1,1,Transducer,physical_event_point_total,median,median
PE_fdc59fecf93474c12b12,2013,ST,TKN,2.386250707946479,11916.707740586888,0.02843625228236675,1,1,1,GBW,1,1,Transducer,physical_event_point_total,median,median
PE_fdc59fecf93474c12b12,2013,ST,TP,1.1619629323860035,11916.707740586888,0.013846772670639326,1,1,1,GBW,1,1,Transducer,physical_event_point_total,median,median
PE_fdc59fecf93474c12b12,2013,ST,TSS,906.5874582494921,11916.707740586888,10.803537781240715,1,1,1,GBW,1,1,Transducer,physical_event_point_total,median,median
PE_20401d2ee44fc763d9e0,2014,ST,NO3,8.455134211082555,4761.626830712836,0.0402601939167687,4,4,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_20401d2ee44fc763d9e0,2014,ST,OP,0.186846708481167,4761.626830712836,0.0008896943003343043,4,4,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_20401d2ee44fc763d9e0,2014,ST,TKN,2.0843379867971157,4761.626830712836,0.009924839682207122,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_20401d2ee44fc763d9e0,2014,ST,TN,3.321664600117231,4761.626830712836,0.015816527282547233,4,4,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_20401d2ee44fc763d9e0,2014,ST,TP,0.8792041974792298,4761.626830712836,0.004186442296392447,4,4,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_20401d2ee44fc763d9e0,2014,ST,TSP,0.17904462735708318,4761.626830712836,0.0008525437015184686,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_20401d2ee44fc763d9e0,2014,ST,TSS,300.0579423170677,4761.626830712836,1.428763948905434,4,4,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_63cef88e1825f6e45ab9,2014,MT,NO3,8.107292373204778,21113.979177557656,0.17117720235421768,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_63cef88e1825f6e45ab9,2014,MT,OP,0.5776825606032141,21113.979177557656,0.01219717755581445,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_63cef88e1825f6e45ab9,2014,MT,TKN,2.1216700621494007,21113.979177557656,0.0447968975138699,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_63cef88e1825f6e45ab9,2014,MT,TN,2.994998188570291,21113.979177557656,0.06323632939029603,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_63cef88e1825f6e45ab9,2014,MT,TP,1.0306742938163849,21113.979177557656,0.021761635578483093,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_63cef88e1825f6e45ab9,2014,MT,TSP,0.38215240242491266,21113.979177557656,0.00806875786745324,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_63cef88e1825f6e45ab9,2014,MT,TSS,669.0824194779215,21113.979177557656,14.126992272926731,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_738eae63b2cd0fdb735d,2014,ST,NO3,7.23633900247494,23350.645466162747,0.1689731865197581,4,4,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_738eae63b2cd0fdb735d,2014,ST,OP,0.4285023753364758,23350.645466162747,0.010005807047890647,4,4,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_738eae63b2cd0fdb735d,2014,ST,TKN,1.7536895464293853,23350.645466162747,0.04094978285638833,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_738eae63b2cd0fdb735d,2014,ST,TN,2.42565025974936,23350.645466162747,0.05664049924031288,4,4,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_738eae63b2cd0fdb735d,2014,ST,TP,0.8201342196193346,23350.645466162747,0.019150663396999137,4,4,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_738eae63b2cd0fdb735d,2014,ST,TSP,0.15848940601593703,23350.645466162747,0.003700829930020867,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_738eae63b2cd0fdb735d,2014,ST,TSS,548.2575240365443,23350.645466162747,12.802167067933546,3,3,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_7bdf91659bc8dae67268,2014,CT,NO3,8.531132080804547,5060.742473832557,0.04317386247120309,4,4,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_7bdf91659bc8dae67268,2014,CT,OP,0.10691482526459066,5060.742473832557,0.0005410683972989001,4,4,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_7bdf91659bc8dae67268,2014,CT,TKN,2.3064865424464314,5060.742473832557,0.011672534410681853,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_7bdf91659bc8dae67268,2014,CT,TN,3.8090500078040352,5060.742473832557,0.019276621159446113,4,4,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_7bdf91659bc8dae67268,2014,CT,TP,0.843301408670058,5060.742473832557,0.00426773125709939,4,4,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_7bdf91659bc8dae67268,2014,CT,TSP,0.2149213828848175,5060.742473832557,0.0010876617709000254,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_7bdf91659bc8dae67268,2014,CT,TSS,531.2793025934197,5060.742473832557,2.6886677321026586,4,4,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_7dca417bbe6dbe5dc2dd,2014,CT,NO3,5.1970175575426545,17888.372215558917,0.09296618448011788,1,1,1,ISC,1,1,Transducer,physical_event_point_total,median,median
PE_7dca417bbe6dbe5dc2dd,2014,CT,OP,0.4804279019711041,17888.372215558917,0.00859407313319916,1,1,1,ISC,1,1,Transducer,physical_event_point_total,median,median
PE_7dca417bbe6dbe5dc2dd,2014,CT,TKN,2.7984732054177432,17888.372215558917,0.05006013033378086,1,1,1,ISC,1,1,Transducer,physical_event_point_total,median,median
PE_7dca417bbe6dbe5dc2dd,2014,CT,TN,3.364497922948255,17888.372215558917,0.06018539116417325,1,1,1,ISC,1,1,Transducer,physical_event_point_total,median,median
PE_7dca417bbe6dbe5dc2dd,2014,CT,TP,1.1731244231674434,17888.372215558917,0.020985286336782077,1,1,1,ISC,1,1,Transducer,physical_event_point_total,median,median
PE_7dca417bbe6dbe5dc2dd,2014,CT,TSP,0.43493718647080293,17888.372215558917,0.007780318281977679,1,1,1,ISC,1,1,Transducer,physical_event_point_total,median,median
PE_7dca417bbe6dbe5dc2dd,2014,CT,TSS,622.0163257456618,17888.372215558917,11.126859559092741,2,2,1,ISC,1,1,Transducer,physical_event_point_total,median,median
PE_88341d48794d45f2f7ea,2014,ST,NO3,9.1387240944581,5883.2479602592575,0.05376537988809275,4,4,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_88341d48794d45f2f7ea,2014,ST,OP,0.17921210696490297,5883.2479602592575,0.0010543492627550293,4,4,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_88341d48794d45f2f7ea,2014,ST,TKN,1.8040718226069767,5883.2479602592575,0.010613801870513697,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_88341d48794d45f2f7ea,2014,ST,TN,3.192042579436944,5883.2479602592575,0.0187795779945331,4,4,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_88341d48794d45f2f7ea,2014,ST,TP,0.9280586740966625,5883.2479602592575,0.0054599993013801015,4,4,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_88341d48794d45f2f7ea,2014,ST,TSP,0.11881729870650098,5883.2479602592575,0.0006990316302585368,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_88341d48794d45f2f7ea,2014,ST,TSS,303.99408980835045,5883.2479602592575,1.7884726087958474,3,3,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_8d6dc30659220b5df3ec,2014,ST,NO3,7.060358237009568,22115.266066903692,0.1561417009391217,1,1,1,ISC,1,1,Transducer,physical_event_point_total,median,median
PE_8d6dc30659220b5df3ec,2014,ST,OP,0.41852556762090937,22115.266066903692,0.009255804283738303,1,1,1,ISC,1,1,Transducer,physical_event_point_total,median,median
PE_8d6dc30659220b5df3ec,2014,ST,TKN,2.3972980043891905,22115.266066903692,0.053016883208724205,1,1,1,ISC,1,1,Transducer,physical_event_point_total,median,median
PE_8d6dc30659220b5df3ec,2014,ST,TN,2.2285333125906464,22115.266066903692,0.0492846071469004,1,1,1,ISC,1,1,Transducer,physical_event_point_total,median,median
PE_8d6dc30659220b5df3ec,2014,ST,TP,0.946577988202882,22115.266066903692,0.02093382406218116,1,1,1,ISC,1,1,Transducer,physical_event_point_total,median,median
PE_8d6dc30659220b5df3ec,2014,ST,TSP,0.22700170215008653,22115.266066903692,0.005020203040689187,1,1,1,ISC,1,1,Transducer,physical_event_point_total,median,median
PE_8d6dc30659220b5df3ec,2014,ST,TSS,543.2221781838383,22115.266066903692,12.01350300397855,2,2,1,ISC,1,1,Transducer,physical_event_point_total,median,median
PE_911994332227161310e5,2014,CT,NO3,9.004495150041155,6164.865091255084,0.05551149781486442,4,4,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_911994332227161310e5,2014,CT,OP,0.22749956576953467,6164.865091255084,0.0014025041312882942,4,4,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_911994332227161310e5,2014,CT,TKN,2.2581721157622985,6164.865091255084,0.013921326446508628,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_911994332227161310e5,2014,CT,TN,3.700341893376195,6164.865091255084,0.02281210856418365,4,4,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_911994332227161310e5,2014,CT,TP,1.044055756185715,6164.865091255084,0.006436462884633243,4,4,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_911994332227161310e5,2014,CT,TSP,0.2063997669579879,6164.865091255084,0.001272426718162484,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_911994332227161310e5,2014,CT,TSS,464.6282471728161,6164.865091255084,2.8643704614067325,3,3,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_a2c3c1fe4bab4c283e4b,2014,ST,NO3,7.556593166493283,17514.73449348186,0.13235172298638923,4,4,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_a2c3c1fe4bab4c283e4b,2014,ST,OP,0.5422888605340377,17514.73449348186,0.009498045411026484,4,4,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_a2c3c1fe4bab4c283e4b,2014,ST,TKN,2.011178277635506,17514.73449348186,0.035225253551844034,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_a2c3c1fe4bab4c283e4b,2014,ST,TN,2.7939566495281363,17514.73449348186,0.04893540890278346,4,4,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_a2c3c1fe4bab4c283e4b,2014,ST,TP,0.9898003023680988,17514.73449348186,0.017336089497545316,4,4,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_a2c3c1fe4bab4c283e4b,2014,ST,TSP,0.3192483483753123,17514.73449348186,0.005591550059276197,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_a2c3c1fe4bab4c283e4b,2014,ST,TSS,562.3960150960999,17514.73449348186,9.850216884600407,4,4,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_a88848885f438cbc11ef,2014,ST,NO3,6.127685508248047,21315.022232227253,0.13061175284040388,1,1,1,ISC,2,1,Transducer,physical_event_point_total,median,median
PE_a88848885f438cbc11ef,2014,ST,OP,0.5272380448743763,21315.022232227253,0.011238090648173361,1,1,1,ISC,2,1,Transducer,physical_event_point_total,median,median
PE_a88848885f438cbc11ef,2014,ST,TKN,2.7601761928515782,21315.022232227253,0.05883321691549576,1,1,1,ISC,2,1,Transducer,physical_event_point_total,median,median
PE_a88848885f438cbc11ef,2014,ST,TN,2.6645815308813465,21315.022232227253,0.05679561457031803,1,1,1,ISC,2,1,Transducer,physical_event_point_total,median,median
PE_a88848885f438cbc11ef,2014,ST,TP,1.1006397509811854,21315.022232227253,0.02346016076183703,1,1,1,ISC,2,1,Transducer,physical_event_point_total,median,median
PE_a88848885f438cbc11ef,2014,ST,TSP,0.3788486772006796,21315.022232227253,0.008075167977182373,1,1,1,ISC,2,1,Transducer,physical_event_point_total,median,median
PE_a88848885f438cbc11ef,2014,ST,TSS,553.4899871684588,21315.022232227253,11.797651381810876,2,2,1,ISC,2,1,Transducer,physical_event_point_total,median,median
PE_b97599d9b9e5ae17b264,2014,MT,OP,0.19548875838179314,6300.80886410027,0.001231737301643958,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_b97599d9b9e5ae17b264,2014,MT,TN,3.050121469127161,6300.80886410027,0.019218232389258953,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_b97599d9b9e5ae17b264,2014,MT,TP,0.8535928800152656,6300.80886410027,0.005378325584733063,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_b97599d9b9e5ae17b264,2014,MT,TSS,252.06389549499312,6300.80886410027,1.5882064270544967,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_c4d07b74212554f5c722,2014,CT,NO3,7.208628072384899,18283.99088505763,0.13180248996925603,4,4,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_c4d07b74212554f5c722,2014,CT,OP,0.5464050184435258,18283.99088505763,0.00999046437677117,4,4,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_c4d07b74212554f5c722,2014,CT,TKN,2.0422147359566694,18283.99088505763,0.037339835617562114,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_c4d07b74212554f5c722,2014,CT,TN,2.8311717348843795,18283.99088505763,0.05176511819465879,4,4,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_c4d07b74212554f5c722,2014,CT,TP,1.2360881101874162,18283.99088505763,0.022600623739794826,4,4,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_c4d07b74212554f5c722,2014,CT,TSP,0.3544650019868116,18283.99088505763,0.006481034865398797,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_c4d07b74212554f5c722,2014,CT,TSS,723.26169850363,18283.99088505763,13.224110302951669,4,4,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_d93aa4a344e50a56ed34,2014,CT,NO3,6.680868910645252,20863.470944824636,0.13938611440342943,4,4,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_d93aa4a344e50a56ed34,2014,CT,OP,0.45855259872869814,20863.470944824636,0.009566998820250024,4,4,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_d93aa4a344e50a56ed34,2014,CT,TKN,1.7553000255653752,20863.470944824636,0.03662165108283315,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_d93aa4a344e50a56ed34,2014,CT,TN,2.248223247267215,20863.470944824636,0.046905740396838834,4,4,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_d93aa4a344e50a56ed34,2014,CT,TP,0.931591841365615,20863.470944824636,0.01943623931476719,4,4,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_d93aa4a344e50a56ed34,2014,CT,TSP,0.16093547890491167,20863.470944824636,0.0033576726881240624,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_d93aa4a344e50a56ed34,2014,CT,TSS,478.57556574359137,20863.470944824636,9.984747410794432,4,4,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_e85ad6887666a074058e,2014,CT,NO3,6.552799985040652,19246.02411420377,0.1261153465276465,2,2,1,ISC,1,1,Transducer,physical_event_point_total,median,median
PE_e85ad6887666a074058e,2014,CT,OP,0.4271845228380201,19246.02411420377,0.008221603627755166,1,1,1,ISC,1,1,Transducer,physical_event_point_total,median,median
PE_e85ad6887666a074058e,2014,CT,TKN,2.237349145931978,19246.02411420377,0.043060075614500065,1,1,1,ISC,1,1,Transducer,physical_event_point_total,median,median
PE_e85ad6887666a074058e,2014,CT,TN,1.8734893083722333,19246.02411420377,0.03605722040663494,2,2,1,ISC,1,1,Transducer,physical_event_point_total,median,median
PE_e85ad6887666a074058e,2014,CT,TP,1.0495404514376192,19246.02411420377,0.02019948083720073,2,2,1,ISC,1,1,Transducer,physical_event_point_total,median,median
PE_e85ad6887666a074058e,2014,CT,TSP,0.18102069015778086,19246.02411420377,0.0034839285679464597,1,1,1,ISC,1,1,Transducer,physical_event_point_total,median,median
PE_e85ad6887666a074058e,2014,CT,TSS,453.1128865223939,19246.02411420377,8.720621540466471,2,2,1,ISC,1,1,Transducer,physical_event_point_total,median,median
PE_f83de60e775599936d85,2014,MT,OP,0.22352578992817623,5968.532568753299,0.001334120957142628,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_f83de60e775599936d85,2014,MT,TN,3.1605925696132786,5968.532568753299,0.01886409968829653,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_f83de60e775599936d85,2014,MT,TP,0.8879428856881667,5968.532568753299,0.005299716032422611,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_f83de60e775599936d85,2014,MT,TSS,312.7408394294762,5968.532568753299,1.8666038857140743,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_0a33e44459bdebccf586,2015,CT,NH4,0.4620127446675903,18196.381334797818,0.00840696008350805,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_0a33e44459bdebccf586,2015,CT,NO3,7.91964907055833,18196.381334797818,0.14410895452565647,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_0a33e44459bdebccf586,2015,CT,OP,0.2700589106830863,18196.381334797818,0.004914094921649543,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_0a33e44459bdebccf586,2015,CT,TKN,2.6127634942553253,18196.381334797818,0.047542840879108726,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_0a33e44459bdebccf586,2015,CT,TN,9.559729964183507,18196.381334797818,0.17395249188597617,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_0a33e44459bdebccf586,2015,CT,TP,1.0668445047306565,18196.381334797818,0.01941270943301254,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_0a33e44459bdebccf586,2015,CT,TSS,499.2727150896104,18196.381334797818,9.084956713830415,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_0ac037599b952c8d4e61,2015,CT,NH4,0.6290701894441609,19678.96198816604,0.012379448345960052,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_0ac037599b952c8d4e61,2015,CT,NO3,7.584623345042052,19678.96198816604,0.14925751450163932,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_0ac037599b952c8d4e61,2015,CT,OP,0.23592185168636004,19678.96198816604,0.004642697151513626,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_0ac037599b952c8d4e61,2015,CT,TKN,2.772067690262953,19678.96198816604,0.05455141470530788,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_0ac037599b952c8d4e61,2015,CT,TN,9.612055961772818,19678.96198816604,0.18915528389985203,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_0ac037599b952c8d4e61,2015,CT,TP,1.0019308252764643,19678.96198816604,0.01971695862538737,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_0ac037599b952c8d4e61,2015,CT,TSP,0.3427630643391027,19678.96198816604,0.006745221314076512,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_0ac037599b952c8d4e61,2015,CT,TSS,539.1897133514515,19678.96198816604,10.610693873453357,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_104356e39a2b6a6ca8c6,2015,ST,NH4,0.37535105915834693,27002.015887981466,0.010135235262964356,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_104356e39a2b6a6ca8c6,2015,ST,NO3,7.77960315013213,27002.015887981466,0.21006496786205844,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_104356e39a2b6a6ca8c6,2015,ST,OP,0.13673348306157745,27002.015887981466,0.003692079682047759,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_104356e39a2b6a6ca8c6,2015,ST,TKN,1.6699817536171544,27002.015887981466,0.045092873843809556,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_104356e39a2b6a6ca8c6,2015,ST,TN,6.135333593528165,27002.015887981466,0.16566637517051397,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_104356e39a2b6a6ca8c6,2015,ST,TP,0.7237135142633342,27002.015887981466,0.01954172381048545,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_104356e39a2b6a6ca8c6,2015,ST,TSP,0.22463428147518563,27002.015887981466,0.006065578437378263,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_104356e39a2b6a6ca8c6,2015,ST,TSS,138.55817124500345,27002.015887981466,3.7413499413672398,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_15262e7212aa6e0e7e7f,2015,CT,TKN,2.6958398702589617,17221.16981782341,0.046425516207388606,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_15262e7212aa6e0e7e7f,2015,CT,TP,1.0838485896349086,17221.16981782341,0.01866514061891116,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_15262e7212aa6e0e7e7f,2015,CT,TSS,776.9877668140709,17221.16981782341,13.380638278676493,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_1ba55f145c3c23bf9aca,2015,ST,NH4,0.15254721990737896,12410.293872267379,0.0018931558284479694,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_1ba55f145c3c23bf9aca,2015,ST,NO3,7.119154936151968,12410.293872267379,0.08835080487984884,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_1ba55f145c3c23bf9aca,2015,ST,OP,0.18589735101557464,12410.293872267379,0.0023070407561793242,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_1ba55f145c3c23bf9aca,2015,ST,TKN,1.0406257040430726,12410.293872267379,0.012914470798209671,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_1ba55f145c3c23bf9aca,2015,ST,TN,5.123971090817671,12410.293872267379,0.06358998703004974,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_1ba55f145c3c23bf9aca,2015,ST,TP,0.4520036277412139,12410.293872267379,0.005609497851599412,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_1ba55f145c3c23bf9aca,2015,ST,TSP,0.19568627428204868,12410.293872267379,0.0024285241706093427,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_1ba55f145c3c23bf9aca,2015,ST,TSS,76.90812893732713,12410.293872267379,0.9544524812784605,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_1c081bb118fdcb151f3a,2015,MT,NH4,0.06697930141864952,11552.91472698798,0.0007738061577628829,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_1c081bb118fdcb151f3a,2015,MT,NO3,7.743953728950827,11552.91472698798,0.0894652370803095,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_1c081bb118fdcb151f3a,2015,MT,OP,0.25223344090192246,11552.91472698798,0.002914031434034672,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_1c081bb118fdcb151f3a,2015,MT,TKN,1.0719789902718722,11552.91472698798,0.012384481863733615,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_1c081bb118fdcb151f3a,2015,MT,TN,5.108902143709383,11552.91472698798,0.05902271081480059,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_1c081bb118fdcb151f3a,2015,MT,TP,0.7001198720564041,11552.91472698798,0.008088425180537371,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_1c081bb118fdcb151f3a,2015,MT,TSS,80.70425033513376,11552.91472698798,0.9323693222272914,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_1c5f8a42bc0b4fea4d7a,2015,MT,NH4,0.4181708438070447,7628.262708996058,0.003189917053802694,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_1c5f8a42bc0b4fea4d7a,2015,MT,NO3,7.911453557762771,7628.262708996058,0.06035064614863593,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
