_wq_idx,Date,Year,Irrigation,Rep,Treatment,InflowOutflow,SampleID,FF,Composite,Duplicate,Flag,NoRunoff,Volume,SampleMethod,MeasureMethod,IrrMethod,FlumeMethod,TSSMethod,Lab,Notes,Analyte,Result_mg_L,Inflow_Result_mg_L,Inflow_Flag,Inflow_Volume,Has_Inflow,MDL_Provided,RL_Provided,RLMDL_Provided_Units,RLMDL_Method,MDL_mg_L,RL_mg_L,RLMDL_Source,RLMDL_Assumed,PlantDate,HarvestDate,SeasonYear,Crop,previous_crop,CumAll_STIR_toDate,Season_STIR_toDate
9188,2017-06-27,2017,1,2,ST,OUT,ST2-01-FF,True,FALSE,False,,False,5090.83,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,,Ammonium(NH4),,,,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
9189,2017-06-27,2017,1,2,ST,OUT,ST2-01-OT,False,TRUE,False,,False,5090.83,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,,Ammonium(NH4),,,,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
9190,2017-06-27,2017,1,2,ST,OUT,ST2-01-OT-D,False,TRUE,True,,False,5090.83,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,,Ammonium(NH4),,,,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
10299,2017-06-27,2017,1,2,ST,OUT,ST2-01-FF,True,FALSE,False,,False,5090.83,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,,TSP,,,,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
10300,2017-06-27,2017,1,2,ST,OUT,ST2-01-OT,False,TRUE,False,,False,5090.83,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,,TSP,,,,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
10301,2017-06-27,2017,1,2,ST,OUT,ST2-01-OT-D,False,TRUE,True,,False,5090.83,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,,TSP,,,,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
11410,2017-06-27,2017,1,2,ST,OUT,ST2-01-FF,True,FALSE,False,,False,5090.83,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,,Selenium,,,,,False,,1.5,UG/L,EPA200.8 [SE200.8]_W,,0.0015,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
11411,2017-06-27,2017,1,2,ST,OUT,ST2-01-OT,False,TRUE,False,,False,5090.83,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,,Selenium,,,,,False,,1.5,UG/L,EPA200.8 [SE200.8]_W,,0.0015,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
11412,2017-06-27,2017,1,2,ST,OUT,ST2-01-OT-D,False,TRUE,True,,False,5090.83,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,,Selenium,,,,,False,,1.5,UG/L,EPA200.8 [SE200.8]_W,,0.0015,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
12521,2017-06-27,2017,1,2,ST,OUT,ST2-01-FF,True,FALSE,False,,False,5090.83,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,,NPOC,,,,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
12522,2017-06-27,2017,1,2,ST,OUT,ST2-01-OT,False,TRUE,False,,False,5090.83,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,,NPOC,,,,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
12523,2017-06-27,2017,1,2,ST,OUT,ST2-01-OT-D,False,TRUE,True,,False,5090.83,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,,NPOC,,,,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
13632,2017-06-27,2017,1,2,ST,OUT,ST2-01-FF,True,FALSE,False,,False,5090.83,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,,TDS,,,,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
13633,2017-06-27,2017,1,2,ST,OUT,ST2-01-OT,False,TRUE,False,,False,5090.83,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,,TDS,,,,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
13634,2017-06-27,2017,1,2,ST,OUT,ST2-01-OT-D,False,TRUE,True,,False,5090.83,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,,TDS,,,,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
14743,2017-06-27,2017,1,2,ST,OUT,ST2-01-FF,True,FALSE,False,,False,5090.83,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,,TSS,563.333,15,,,True,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
14744,2017-06-27,2017,1,2,ST,OUT,ST2-01-OT,False,TRUE,False,,False,5090.83,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,,TSS,333.333,15,,,True,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
14745,2017-06-27,2017,1,2,ST,OUT,ST2-01-OT-D,False,TRUE,True,,False,5090.83,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,,TSS,335,15,,,True,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
308,2017-07-09,2017,2,1,ST,OUT,ST1-02-FF,True,FALSE,False,H,False,19019.63,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/10, lab reports 7/14, we suspect this to be out of hold time",OrthoP,0.062,U,H,,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
309,2017-07-09,2017,2,1,ST,OUT,ST1-02-OT,False,TRUE,False,H,False,19019.63,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/10, lab reports 7/14, we suspect this to be out of hold time",OrthoP,U,U,H,,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
1419,2017-07-09,2017,2,1,ST,OUT,ST1-02-FF,True,FALSE,False,H,False,19019.63,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/10, lab reports 7/14, we suspect this to be out of hold time",TotalP,0.2,U,H,,True,0.033,0.05,MG/L,EPA365.2 [365.2TPHOS]_W,0.033,0.05,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
1420,2017-07-09,2017,2,1,ST,OUT,ST1-02-OT,False,TRUE,False,H,False,19019.63,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/10, lab reports 7/14, we suspect this to be out of hold time",TotalP,0.08,U,H,,True,0.033,0.05,MG/L,EPA365.2 [365.2TPHOS]_W,0.033,0.05,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
2530,2017-07-09,2017,2,1,ST,OUT,ST1-02-FF,True,FALSE,False,H,False,19019.63,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/10, lab reports 7/14, we suspect this to be out of hold time",ICP,,,H,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
2531,2017-07-09,2017,2,1,ST,OUT,ST1-02-OT,False,TRUE,False,H,False,19019.63,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/10, lab reports 7/14, we suspect this to be out of hold time",ICP,,,H,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
3641,2017-07-09,2017,2,1,ST,OUT,ST1-02-FF,True,FALSE,False,H,False,19019.63,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/10, lab reports 7/14, we suspect this to be out of hold time",TKN,1.2,U,H,,True,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
3642,2017-07-09,2017,2,1,ST,OUT,ST1-02-OT,False,TRUE,False,H,False,19019.63,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/10, lab reports 7/14, we suspect this to be out of hold time",TKN,U,U,H,,True,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
4752,2017-07-09,2017,2,1,ST,OUT,ST1-02-FF,True,FALSE,False,H,False,19019.63,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/10, lab reports 7/14, we suspect this to be out of hold time",Nitrate,9.2,6.9,H,,True,0.19,0.2,MG/L,EPA300.0 [300Nitrate]_W,0.19,0.2,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
4753,2017-07-09,2017,2,1,ST,OUT,ST1-02-OT,False,TRUE,False,H,False,19019.63,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/10, lab reports 7/14, we suspect this to be out of hold time",Nitrate,8.7,6.9,H,,True,0.19,0.2,MG/L,EPA300.0 [300Nitrate]_W,0.19,0.2,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
5863,2017-07-09,2017,2,1,ST,OUT,ST1-02-FF,True,FALSE,False,H,False,19019.63,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/10, lab reports 7/14, we suspect this to be out of hold time",Nitrite,,,H,,False,0.11,0.15,MG/L,EPA300.0 [300Nitrite]_W,0.11,0.15,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
5864,2017-07-09,2017,2,1,ST,OUT,ST1-02-OT,False,TRUE,False,H,False,19019.63,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/10, lab reports 7/14, we suspect this to be out of hold time",Nitrite,,,H,,False,0.11,0.15,MG/L,EPA300.0 [300Nitrite]_W,0.11,0.15,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
6974,2017-07-09,2017,2,1,ST,OUT,ST1-02-FF,True,FALSE,False,H,False,19019.63,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/10, lab reports 7/14, we suspect this to be out of hold time",NitrateNitrite,,,H,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
6975,2017-07-09,2017,2,1,ST,OUT,ST1-02-OT,False,TRUE,False,H,False,19019.63,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/10, lab reports 7/14, we suspect this to be out of hold time",NitrateNitrite,,,H,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
8085,2017-07-09,2017,2,1,ST,OUT,ST1-02-FF,True,FALSE,False,H,False,19019.63,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/10, lab reports 7/14, we suspect this to be out of hold time",TotalN,,,H,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
8086,2017-07-09,2017,2,1,ST,OUT,ST1-02-OT,False,TRUE,False,H,False,19019.63,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/10, lab reports 7/14, we suspect this to be out of hold time",TotalN,,,H,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
9196,2017-07-09,2017,2,1,ST,OUT,ST1-02-FF,True,FALSE,False,H,False,19019.63,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/10, lab reports 7/14, we suspect this to be out of hold time",Ammonium(NH4),,,H,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
9197,2017-07-09,2017,2,1,ST,OUT,ST1-02-OT,False,TRUE,False,H,False,19019.63,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/10, lab reports 7/14, we suspect this to be out of hold time",Ammonium(NH4),,,H,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
10307,2017-07-09,2017,2,1,ST,OUT,ST1-02-FF,True,FALSE,False,H,False,19019.63,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/10, lab reports 7/14, we suspect this to be out of hold time",TSP,,,H,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
10308,2017-07-09,2017,2,1,ST,OUT,ST1-02-OT,False,TRUE,False,H,False,19019.63,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/10, lab reports 7/14, we suspect this to be out of hold time",TSP,,,H,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
11418,2017-07-09,2017,2,1,ST,OUT,ST1-02-FF,True,FALSE,False,H,False,19019.63,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/10, lab reports 7/14, we suspect this to be out of hold time",Selenium,,,H,,False,,1.5,UG/L,EPA200.8 [SE200.8]_W,,0.0015,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
11419,2017-07-09,2017,2,1,ST,OUT,ST1-02-OT,False,TRUE,False,H,False,19019.63,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/10, lab reports 7/14, we suspect this to be out of hold time",Selenium,,,H,,False,,1.5,UG/L,EPA200.8 [SE200.8]_W,,0.0015,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
12529,2017-07-09,2017,2,1,ST,OUT,ST1-02-FF,True,FALSE,False,H,False,19019.63,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/10, lab reports 7/14, we suspect this to be out of hold time",NPOC,,,H,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
12530,2017-07-09,2017,2,1,ST,OUT,ST1-02-OT,False,TRUE,False,H,False,19019.63,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/10, lab reports 7/14, we suspect this to be out of hold time",NPOC,,,H,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
13640,2017-07-09,2017,2,1,ST,OUT,ST1-02-FF,True,FALSE,False,H,False,19019.63,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/10, lab reports 7/14, we suspect this to be out of hold time",TDS,,,H,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
13641,2017-07-09,2017,2,1,ST,OUT,ST1-02-OT,False,TRUE,False,H,False,19019.63,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/10, lab reports 7/14, we suspect this to be out of hold time",TDS,,,H,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
14751,2017-07-09,2017,2,1,ST,OUT,ST1-02-FF,True,FALSE,False,H,False,19019.63,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/10, lab reports 7/14, we suspect this to be out of hold time",TSS,363.333,20,H,,True,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
14752,2017-07-09,2017,2,1,ST,OUT,ST1-02-OT,False,TRUE,False,H,False,19019.63,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/10, lab reports 7/14, we suspect this to be out of hold time",TSS,255,20,H,,True,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
314,2017-07-10,2017,2,2,ST,OUT,ST2-02-FF,True,FALSE,False,H,False,2252.08,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/10, lab reports 7/14, we suspect this to be out of hold time",OrthoP,0.07,U,H,,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
315,2017-07-10,2017,2,2,ST,OUT,ST2-02-OT,False,TRUE,False,H,False,2252.08,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/10, lab reports 7/14, we suspect this to be out of hold time",OrthoP,U,U,H,,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
316,2017-07-10,2017,2,2,ST,OUT,ST2-02-OT-D,False,TRUE,True,H,False,2252.08,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/10, lab reports 7/14, we suspect this to be out of hold time",OrthoP,U,U,H,,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
1425,2017-07-10,2017,2,2,ST,OUT,ST2-02-FF,True,FALSE,False,H,False,2252.08,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/10, lab reports 7/14, we suspect this to be out of hold time",TotalP,0.26,U,H,,True,0.033,0.05,MG/L,EPA365.2 [365.2TPHOS]_W,0.033,0.05,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
1426,2017-07-10,2017,2,2,ST,OUT,ST2-02-OT,False,TRUE,False,H,False,2252.08,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/10, lab reports 7/14, we suspect this to be out of hold time",TotalP,0.2,U,H,,True,0.033,0.05,MG/L,EPA365.2 [365.2TPHOS]_W,0.033,0.05,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
1427,2017-07-10,2017,2,2,ST,OUT,ST2-02-OT-D,False,TRUE,True,H,False,2252.08,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/10, lab reports 7/14, we suspect this to be out of hold time",TotalP,0.19,U,H,,True,0.033,0.05,MG/L,EPA365.2 [365.2TPHOS]_W,0.033,0.05,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
2536,2017-07-10,2017,2,2,ST,OUT,ST2-02-FF,True,FALSE,False,H,False,2252.08,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/10, lab reports 7/14, we suspect this to be out of hold time",ICP,,,H,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
2537,2017-07-10,2017,2,2,ST,OUT,ST2-02-OT,False,TRUE,False,H,False,2252.08,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/10, lab reports 7/14, we suspect this to be out of hold time",ICP,,,H,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
2538,2017-07-10,2017,2,2,ST,OUT,ST2-02-OT-D,False,TRUE,True,H,False,2252.08,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/10, lab reports 7/14, we suspect this to be out of hold time",ICP,,,H,,False,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
3647,2017-07-10,2017,2,2,ST,OUT,ST2-02-FF,True,FALSE,False,H,False,2252.08,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/10, lab reports 7/14, we suspect this to be out of hold time",TKN,2.6,U,H,,True,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
3648,2017-07-10,2017,2,2,ST,OUT,ST2-02-OT,False,TRUE,False,H,False,2252.08,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/10, lab reports 7/14, we suspect this to be out of hold time",TKN,1.6,U,H,,True,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
3649,2017-07-10,2017,2,2,ST,OUT,ST2-02-OT-D,False,TRUE,True,H,False,2252.08,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/10, lab reports 7/14, we suspect this to be out of hold time",TKN,1.1,U,H,,True,,,,,,,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
4758,2017-07-10,2017,2,2,ST,OUT,ST2-02-FF,True,FALSE,False,H,False,2252.08,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/10, lab reports 7/14, we suspect this to be out of hold time",Nitrate,11,6.9,H,,True,0.19,0.2,MG/L,EPA300.0 [300Nitrate]_W,0.19,0.2,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
4759,2017-07-10,2017,2,2,ST,OUT,ST2-02-OT,False,TRUE,False,H,False,2252.08,ISC,Bubbler,Siphon,7 V,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Fort Collins,"H flag, Ortho P. ISCO data says flow starts on 7/10, lab reports 7/14, we suspect this to be out of hold time",Nitrate,8.8,6.9,H,,True,0.19,0.2,MG/L,EPA300.0 [300Nitrate]_W,0.19,0.2,ALS_pre2023,False,2017-04-19,2017-10-13,2017,silage corn,barley,497.94875,49.887500000000045
