PhysicalEventID,Year,Treatment,Rep,Analyte,Concentration_mg_L,Volume_L,Load_kg,n_concentration_prediction_rows,n_concentration_observation_ids,n_distinct_concentration_SampleMethod,concentration_SampleMethod_values,n_volume_prediction_rows,n_distinct_volume_MeasureMethod,volume_MeasureMethod_values,central_estimate_type,concentration_resolution,volume_resolution
PE_4ba63451b7dc89c0a556,2013,ST,1,TSS,1093.5802682632013,14231.881649997029,15.563704952693884,1,1,1,GBW,1,1,Transducer,physical_event_point_total,median,median
PE_7dbc678d30fda2bb0d2c,2013,CT,1,ICP,0.15344889617209637,15969.758849352691,0.0024505418675677382,1,1,1,GBW,1,1,Transducer,physical_event_point_total,median,median
PE_7dbc678d30fda2bb0d2c,2013,CT,1,NO3,8.325205007644154,15969.758849352691,0.13295151634350058,1,1,1,GBW,1,1,Transducer,physical_event_point_total,median,median
PE_7dbc678d30fda2bb0d2c,2013,CT,1,TKN,2.7348150789620287,15969.758849352691,0.04367433730859704,1,1,1,GBW,1,1,Transducer,physical_event_point_total,median,median
PE_7dbc678d30fda2bb0d2c,2013,CT,1,TP,1.5701329990742328,15969.758849352691,0.02507464535662641,1,1,1,GBW,1,1,Transducer,physical_event_point_total,median,median
PE_7dbc678d30fda2bb0d2c,2013,CT,1,TSS,802.7476516533483,15969.758849352691,12.81968641378815,1,1,1,GBW,1,1,Transducer,physical_event_point_total,median,median
PE_99b3a7e1248efb280745,2013,MT,1,ICP,0.29231243661526857,3420.433065483124,0.0009998351236508044,1,1,1,GBW,1,1,Transducer,physical_event_point_total,median,median
PE_99b3a7e1248efb280745,2013,MT,1,NO3,7.838641553249923,3420.433065483124,0.026811548757206035,1,1,1,GBW,1,1,Transducer,physical_event_point_total,median,median
PE_99b3a7e1248efb280745,2013,MT,1,TKN,2.660438071474423,3420.433065483124,0.009099850348341272,1,1,1,GBW,1,1,Transducer,physical_event_point_total,median,median
PE_99b3a7e1248efb280745,2013,MT,1,TP,1.7341446241311815,3420.433065483124,0.005931525612708098,1,1,1,GBW,1,1,Transducer,physical_event_point_total,median,median
PE_99b3a7e1248efb280745,2013,MT,1,TSS,806.7390614241584,3420.433065483124,2.7593969609120124,1,1,1,GBW,1,1,Transducer,physical_event_point_total,median,median
PE_a814ea72d8a79e5ce612,2013,CT,2,ICP,0.20167716863240065,15538.563685902942,0.0031337735287871446,1,1,1,GBW,1,1,Transducer,physical_event_point_total,median,median
PE_a814ea72d8a79e5ce612,2013,CT,2,NO3,9.0092187283824,15538.563685902942,0.13999031897119946,1,1,1,GBW,1,1,Transducer,physical_event_point_total,median,median
PE_a814ea72d8a79e5ce612,2013,CT,2,TKN,2.460372463618587,15538.563685902942,0.03823065421697933,1,1,1,GBW,1,1,Transducer,physical_event_point_total,median,median
PE_a814ea72d8a79e5ce612,2013,CT,2,TP,1.47748548928721,15538.563685902942,0.02295800237028678,1,1,1,GBW,1,1,Transducer,physical_event_point_total,median,median
PE_a814ea72d8a79e5ce612,2013,CT,2,TSS,1093.6862984348381,15538.563685902942,16.994314200629184,1,1,1,GBW,1,1,Transducer,physical_event_point_total,median,median
PE_b7ff1c1774876e409c04,2013,ST,1,ICP,0.2526553941316434,2521.06506541388,0.0006369606877336611,1,1,1,GBW,1,1,Transducer,physical_event_point_total,median,median
PE_b7ff1c1774876e409c04,2013,ST,1,NO3,7.55878226941258,2521.06506541388,0.0190561819164859,1,1,1,GBW,1,1,Transducer,physical_event_point_total,median,median
PE_b7ff1c1774876e409c04,2013,ST,1,TKN,2.7066237583577597,2521.06506541388,0.006823574602414967,1,1,1,GBW,1,1,Transducer,physical_event_point_total,median,median
PE_b7ff1c1774876e409c04,2013,ST,1,TP,1.634777190510217,2521.06506541388,0.004121379664730759,1,1,1,GBW,1,1,Transducer,physical_event_point_total,median,median
PE_b7ff1c1774876e409c04,2013,ST,1,TSS,786.2389263093627,2521.06506541388,1.982159490187052,1,1,1,GBW,1,1,Transducer,physical_event_point_total,median,median
PE_dc649077fd49ff457e31,2013,CT,1,ICP,0.15135563272672306,14890.056715625908,0.002253693955530351,1,1,1,GBW,1,1,Transducer,physical_event_point_total,median,median
PE_dc649077fd49ff457e31,2013,CT,1,NO3,8.820426660456784,14890.056715625908,0.13133665323022034,1,1,1,GBW,1,1,Transducer,physical_event_point_total,median,median
PE_dc649077fd49ff457e31,2013,CT,1,TKN,2.190162974869035,14890.056715625908,0.032611650912263895,1,1,1,GBW,1,1,Transducer,physical_event_point_total,median,median
PE_dc649077fd49ff457e31,2013,CT,1,TP,1.3623097357809026,14890.056715625908,0.020284869230026988,1,1,1,GBW,1,1,Transducer,physical_event_point_total,median,median
PE_dc649077fd49ff457e31,2013,CT,1,TSS,903.4646257973119,14890.056715625908,13.45263951868371,1,1,1,GBW,1,1,Transducer,physical_event_point_total,median,median
PE_e9b4025c029d683e1a32,2013,MT,2,ICP,0.3645420728338185,2950.2485944988903,0.001075489738013685,1,1,1,GBW,1,1,Transducer,physical_event_point_total,median,median
PE_e9b4025c029d683e1a32,2013,MT,2,NO3,8.763854268868947,2950.2485944988903,0.025855548739123713,1,1,1,GBW,1,1,Transducer,physical_event_point_total,median,median
PE_e9b4025c029d683e1a32,2013,MT,2,TKN,2.833951634993718,2950.2485944988903,0.008360861828018049,1,1,1,GBW,1,1,Transducer,physical_event_point_total,median,median
PE_e9b4025c029d683e1a32,2013,MT,2,TP,1.910424839930129,2950.2485944988903,0.00563622819889963,1,1,1,GBW,1,1,Transducer,physical_event_point_total,median,median
PE_e9b4025c029d683e1a32,2013,MT,2,TSS,1067.4150299309035,2950.2485944988903,3.149139691800639,1,1,1,GBW,1,1,Transducer,physical_event_point_total,median,median
PE_f7fa36feaba1a3684ccf,2013,ST,1,ICP,0.11022685840881558,14492.689130322085,0.001597483592730993,1,1,1,GBW,1,1,Transducer,physical_event_point_total,median,median
PE_f7fa36feaba1a3684ccf,2013,ST,1,NO3,8.431770958574296,14492.689130322085,0.12219903532069512,1,1,1,GBW,1,1,Transducer,physical_event_point_total,median,median
PE_f7fa36feaba1a3684ccf,2013,ST,1,TKN,2.196439616947218,14492.689130322085,0.03183231656193975,1,1,1,GBW,1,1,Transducer,physical_event_point_total,median,median
PE_f7fa36feaba1a3684ccf,2013,ST,1,TP,1.3903526404425914,14492.689130322085,0.020149948599456954,1,1,1,GBW,1,1,Transducer,physical_event_point_total,median,median
PE_f7fa36feaba1a3684ccf,2013,ST,1,TSS,840.2830623631985,14492.689130322085,12.177961204304882,1,1,1,GBW,1,1,Transducer,physical_event_point_total,median,median
PE_0c873ebca68f220b5575,2014,CT,2,NO3,2.6576795112737894,16914.705096095026,0.0449538651731301,4,4,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_0c873ebca68f220b5575,2014,CT,2,OP,0.2593796543780953,16914.705096095026,0.004387330361732535,4,4,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_0c873ebca68f220b5575,2014,CT,2,TKN,1.6613885913042257,16914.705096095026,0.02810189807192772,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_0c873ebca68f220b5575,2014,CT,2,TN,1.8288997405347973,16914.705096095026,0.030935299761470806,4,4,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_0c873ebca68f220b5575,2014,CT,2,TP,0.8433912862944468,16914.705096095026,0.014265714888286818,4,4,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_0c873ebca68f220b5575,2014,CT,2,TSP,0.2421423897954809,16914.705096095026,0.004095767114654249,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_0c873ebca68f220b5575,2014,CT,2,TSS,450.8369996878221,16914.705096095026,7.625774896127796,4,4,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_0f2c1b5db3c1949d1f74,2014,CT,1,NO3,2.8821975890786584,18556.85380206323,0.053484519289191776,4,4,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_0f2c1b5db3c1949d1f74,2014,CT,1,OP,0.29286166145681425,18556.85380206323,0.0054345910358834385,4,4,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_0f2c1b5db3c1949d1f74,2014,CT,1,TKN,1.5950722330076292,18556.85380206323,0.02959952223165311,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_0f2c1b5db3c1949d1f74,2014,CT,1,TN,1.5479702878939108,18556.85380206323,0.02872545832238503,4,4,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_0f2c1b5db3c1949d1f74,2014,CT,1,TP,0.853051304209365,18556.85380206323,0.015829948337872553,4,4,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_0f2c1b5db3c1949d1f74,2014,CT,1,TSP,0.21690364535926066,18556.85380206323,0.004025049236066371,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_0f2c1b5db3c1949d1f74,2014,CT,1,TSS,336.7228874493767,18556.85380206323,6.248517394206675,4,4,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_0f6804c5fdc4da7fb4f7,2014,CT,2,NO3,8.45580119777276,12417.051780630185,0.1049961213194591,4,4,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_0f6804c5fdc4da7fb4f7,2014,CT,2,OP,0.2021276786718488,12417.051780630185,0.002509829852366926,4,4,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_0f6804c5fdc4da7fb4f7,2014,CT,2,TKN,2.4374573293944493,12417.051780630185,0.03026603387216744,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_0f6804c5fdc4da7fb4f7,2014,CT,2,TN,2.42730505269431,12417.051780630185,0.030139972526690526,4,4,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_0f6804c5fdc4da7fb4f7,2014,CT,2,TP,0.887880074399215,12417.051780630185,0.011024852858804834,4,4,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_0f6804c5fdc4da7fb4f7,2014,CT,2,TSP,0.34517394274297963,12417.051780630185,0.0042860427203638566,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_0f6804c5fdc4da7fb4f7,2014,CT,2,TSS,238.96059305193654,12417.051780630185,2.9671860574559936,4,4,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_214aa9017327a70f135f,2014,MT,2,OP,0.19361505781386312,18703.717303573205,0.0036213213070654783,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_214aa9017327a70f135f,2014,MT,2,TN,2.288893212596559,18703.717303573205,0.04281081158647352,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_214aa9017327a70f135f,2014,MT,2,TP,0.683529146046854,18703.717303573205,0.012784535916413159,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_214aa9017327a70f135f,2014,MT,2,TSS,140.1403394520247,18703.717303573205,2.6211452919374567,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_4c80e607422dec97f0c9,2014,CT,1,NO3,3.0371912934145926,16465.55490318825,0.05000903999320331,2,2,1,ISC,1,1,Transducer,physical_event_point_total,median,median
PE_4c80e607422dec97f0c9,2014,CT,1,OP,0.4368017822254153,16465.55490318825,0.007192183727043054,1,1,1,ISC,1,1,Transducer,physical_event_point_total,median,median
PE_4c80e607422dec97f0c9,2014,CT,1,TKN,2.01985415487915,16465.55490318825,0.033258019483595545,1,1,1,ISC,1,1,Transducer,physical_event_point_total,median,median
PE_4c80e607422dec97f0c9,2014,CT,1,TN,1.8203094817396892,16465.55490318825,0.029972405712379004,2,2,1,ISC,1,1,Transducer,physical_event_point_total,median,median
PE_4c80e607422dec97f0c9,2014,CT,1,TP,0.9812556709175729,16465.55490318825,0.01615691912355812,2,2,1,ISC,1,1,Transducer,physical_event_point_total,median,median
PE_4c80e607422dec97f0c9,2014,CT,1,TSP,0.18296045805747338,16465.55490318825,0.0030125454672577994,1,1,1,ISC,1,1,Transducer,physical_event_point_total,median,median
PE_4c80e607422dec97f0c9,2014,CT,1,TSS,550.483213869901,16465.55490318825,9.064011581258375,2,2,1,ISC,1,1,Transducer,physical_event_point_total,median,median
PE_5d5cb3edcd99b5be75e6,2014,ST,1,NO3,2.9095884197376782,17429.922366111467,0.05071390027336468,1,1,1,ISC,1,1,Transducer,physical_event_point_total,median,median
PE_5d5cb3edcd99b5be75e6,2014,ST,1,OP,0.3594809920153387,17429.922366111467,0.006265725782920089,1,1,1,ISC,1,1,Transducer,physical_event_point_total,median,median
PE_5d5cb3edcd99b5be75e6,2014,ST,1,TKN,1.786249279156471,17429.922366111467,0.03113418626221986,1,1,1,ISC,1,1,Transducer,physical_event_point_total,median,median
PE_5d5cb3edcd99b5be75e6,2014,ST,1,TN,1.6704610560621806,17429.922366111467,0.029116006522776385,1,1,1,ISC,1,1,Transducer,physical_event_point_total,median,median
PE_5d5cb3edcd99b5be75e6,2014,ST,1,TP,0.8282876058342086,17429.922366111467,0.01443698866650259,1,1,1,ISC,1,1,Transducer,physical_event_point_total,median,median
PE_5d5cb3edcd99b5be75e6,2014,ST,1,TSP,0.12826753732766885,17429.922366111467,0.002235693217713573,1,1,1,ISC,1,1,Transducer,physical_event_point_total,median,median
PE_5d5cb3edcd99b5be75e6,2014,ST,1,TSS,364.6946975358179,17429.922366111467,6.356600265381809,2,2,1,ISC,1,1,Transducer,physical_event_point_total,median,median
PE_909a6e90f2a2fb0ccb86,2014,MT,2,NO3,3.277384501221478,20791.053338264337,0.06814027597489662,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_909a6e90f2a2fb0ccb86,2014,MT,2,OP,0.2859563888368483,20791.053338264337,0.00594533453272437,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_909a6e90f2a2fb0ccb86,2014,MT,2,TKN,2.5465072757487106,20791.053338264337,0.05294456859636965,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_909a6e90f2a2fb0ccb86,2014,MT,2,TN,2.3033473169946306,20791.053338264337,0.04788901692418342,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_909a6e90f2a2fb0ccb86,2014,MT,2,TP,0.798641147541131,20791.053338264337,0.01660459069666029,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_909a6e90f2a2fb0ccb86,2014,MT,2,TSP,0.4414202755733622,20791.053338264337,0.009177592494037117,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_909a6e90f2a2fb0ccb86,2014,MT,2,TSS,316.1022947105611,20791.053338264337,6.572099669675029,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_99c4e1053e4376d0bed3,2014,ST,2,NO3,3.060761464390914,14858.811896605906,0.045479278859764626,4,4,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_99c4e1053e4376d0bed3,2014,ST,2,OP,0.2537038477479588,14858.811896605906,0.0037697377511320637,4,4,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_99c4e1053e4376d0bed3,2014,ST,2,TKN,1.4869978651850908,14858.811896605906,0.022095021569439814,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_99c4e1053e4376d0bed3,2014,ST,2,TN,1.375422225182725,14858.811896605906,0.020437140122401245,4,4,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_99c4e1053e4376d0bed3,2014,ST,2,TP,0.7236135312094991,14858.811896605906,0.010752037346080715,4,4,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_99c4e1053e4376d0bed3,2014,ST,2,TSP,0.15220816361868358,14858.811896605906,0.0022616324723378337,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_99c4e1053e4376d0bed3,2014,ST,2,TSS,188.9282354390624,14858.811896605906,2.8072491123467023,4,4,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_be3da0eafc673da18d92,2014,ST,2,NO3,2.9377090212950794,11505.484075021417,0.03379976436155729,1,1,1,ISC,2,1,Transducer,physical_event_point_total,median,median
PE_be3da0eafc673da18d92,2014,ST,2,OP,0.2888386407597583,11505.484075021417,0.0033232283815122308,1,1,1,ISC,2,1,Transducer,physical_event_point_total,median,median
PE_be3da0eafc673da18d92,2014,ST,2,TKN,2.024995300689076,11505.484075021417,0.02329855118407137,1,1,1,ISC,2,1,Transducer,physical_event_point_total,median,median
PE_be3da0eafc673da18d92,2014,ST,2,TN,1.8137653370063638,11505.484075021417,0.020868248200752573,1,1,1,ISC,2,1,Transducer,physical_event_point_total,median,median
PE_be3da0eafc673da18d92,2014,ST,2,TP,0.8037253957420842,11505.484075021417,0.009247249741400836,1,1,1,ISC,2,1,Transducer,physical_event_point_total,median,median
PE_be3da0eafc673da18d92,2014,ST,2,TSP,0.1473778014084766,11505.484075021417,0.0016956529471168962,1,1,1,ISC,2,1,Transducer,physical_event_point_total,median,median
PE_be3da0eafc673da18d92,2014,ST,2,TSS,349.75379136295635,11505.484075021417,4.024086676704857,2,2,1,ISC,2,1,Transducer,physical_event_point_total,median,median
PE_c29031fe1d291910e835,2014,MT,1,OP,0.1859279048050428,19464.159517670814,0.0036189303979116665,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_c29031fe1d291910e835,2014,MT,1,TN,1.9828622716269284,19464.159517670814,0.03859474755651765,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_c29031fe1d291910e835,2014,MT,1,TP,0.6381864272174281,19464.159517670814,0.012421762421372436,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_c29031fe1d291910e835,2014,MT,1,TSS,129.21786954318642,19464.159517670814,2.5151172253221574,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_d1afac04920a2ee5af17,2014,ST,1,NO3,2.6280662474582916,18311.901796604765,0.04812489103842783,4,4,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_d1afac04920a2ee5af17,2014,ST,1,OP,0.25235987210555727,18311.901796604765,0.004621189195400703,4,4,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_d1afac04920a2ee5af17,2014,ST,1,TKN,1.4409598308026705,18311.901796604765,0.026386714914510723,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_d1afac04920a2ee5af17,2014,ST,1,TN,1.4470060841776562,18311.901796604765,0.02649743331255085,4,4,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_d1afac04920a2ee5af17,2014,ST,1,TP,0.7426632259887634,18311.901796604765,0.013599576062255928,4,4,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_d1afac04920a2ee5af17,2014,ST,1,TSP,0.2166245909336124,18311.901796604765,0.003966808235905989,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_d1afac04920a2ee5af17,2014,ST,1,TSS,234.8689973613385,18311.901796604765,4.300898014747855,3,3,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_e1f06f083d001c899062,2014,CT,1,NO3,7.732603006205138,14630.459133794771,0.11313153228014287,4,4,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_e1f06f083d001c899062,2014,CT,1,OP,0.17634459298944055,14630.459133794771,0.0025800023611976816,4,4,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_e1f06f083d001c899062,2014,CT,1,TKN,2.0648168325211818,14630.459133794771,0.030209218286972712,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_e1f06f083d001c899062,2014,CT,1,TN,1.9647525007961797,14630.459133794771,0.028745231170919587,4,4,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_e1f06f083d001c899062,2014,CT,1,TP,0.7973517917654501,14630.459133794771,0.011665622804682457,4,4,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_e1f06f083d001c899062,2014,CT,1,TSP,0.2044167148741898,14630.459133794771,0.0029907103932314116,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_e1f06f083d001c899062,2014,CT,1,TSS,219.74960195044463,14630.459133794771,3.215037571003648,3,3,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_e4c541913dac4c0bca3d,2014,CT,2,NO3,3.3673806993304902,14006.303362466559,0.04716455561173764,1,1,1,ISC,1,1,Transducer,physical_event_point_total,median,median
PE_e4c541913dac4c0bca3d,2014,CT,2,OP,0.41263840162548343,14006.303362466559,0.0057795386321698354,1,1,1,ISC,1,1,Transducer,physical_event_point_total,median,median
PE_e4c541913dac4c0bca3d,2014,CT,2,TKN,2.6833223434135816,14006.303362466559,0.03758342676113529,1,1,1,ISC,1,1,Transducer,physical_event_point_total,median,median
PE_e4c541913dac4c0bca3d,2014,CT,2,TN,2.7700135140284146,14006.303362466559,0.03879764959561399,1,1,1,ISC,1,1,Transducer,physical_event_point_total,median,median
PE_e4c541913dac4c0bca3d,2014,CT,2,TP,1.1234002596067127,14006.303362466559,0.015734684833525307,1,1,1,ISC,1,1,Transducer,physical_event_point_total,median,median
PE_e4c541913dac4c0bca3d,2014,CT,2,TSP,0.37265363259519924,14006.303362466559,0.005219499827253516,1,1,1,ISC,1,1,Transducer,physical_event_point_total,median,median
PE_e4c541913dac4c0bca3d,2014,CT,2,TSS,663.2122759099764,14006.303362466559,9.289152330107001,2,2,1,ISC,1,1,Transducer,physical_event_point_total,median,median
PE_e5b7650f3b7e52f1a1bf,2014,ST,2,NO3,8.949253340204676,16212.515205618805,0.14508990585700318,4,4,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_e5b7650f3b7e52f1a1bf,2014,ST,2,OP,0.2597620477683654,16212.515205618805,0.004211396149287303,4,4,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_e5b7650f3b7e52f1a1bf,2014,ST,2,TKN,1.9997168880072773,16212.515205618805,0.0324204404537507,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_e5b7650f3b7e52f1a1bf,2014,ST,2,TN,1.873407097018667,16212.515205618805,0.03037264104672932,4,4,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_e5b7650f3b7e52f1a1bf,2014,ST,2,TP,0.7873146338646317,16212.515205618805,0.012764350473136545,4,4,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_e5b7650f3b7e52f1a1bf,2014,ST,2,TSP,0.22255823291159849,16212.515205618805,0.003608228735214942,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_e5b7650f3b7e52f1a1bf,2014,ST,2,TSS,103.61864468573359,16212.515205618805,1.679918852553068,4,4,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_e6f216bc2af9baf87adb,2014,ST,1,NO3,8.29213426862519,16823.82840801956,0.13950544407160897,4,4,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_e6f216bc2af9baf87adb,2014,ST,1,OP,0.27900598469657456,16823.82840801956,0.004693948811345702,4,4,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_e6f216bc2af9baf87adb,2014,ST,1,TKN,1.9879973157529656,16823.82840801956,0.033445725715831376,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_e6f216bc2af9baf87adb,2014,ST,1,TN,1.7740024291365495,16823.82840801956,0.02984551246320319,4,4,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_e6f216bc2af9baf87adb,2014,ST,1,TP,0.7968310038300808,16823.82840801956,0.013405748078627256,4,4,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_e6f216bc2af9baf87adb,2014,ST,1,TSP,0.2317448596126393,16823.82840801956,0.003898835752563626,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_e6f216bc2af9baf87adb,2014,ST,1,TSS,134.1151087420192,16823.82840801956,2.2563295763986146,3,3,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_003510690d55f2e080ab,2015,CT,2,NH4,0.6299269102527215,23306.395200295054,0.014681325517650721,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_003510690d55f2e080ab,2015,CT,2,NO3,7.487388203488212,23306.395200295054,0.17450402848852348,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_003510690d55f2e080ab,2015,CT,2,OP,0.2757507619561871,23306.395200295054,0.006426756234933383,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_003510690d55f2e080ab,2015,CT,2,TKN,2.8357966355973563,23306.395200295054,0.06609219709689908,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_003510690d55f2e080ab,2015,CT,2,TN,7.468407792498665,23306.395200295054,0.17406166352893707,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_003510690d55f2e080ab,2015,CT,2,TP,1.12819158693482,23306.395200295054,0.026294078986750947,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_003510690d55f2e080ab,2015,CT,2,TSP,0.48174252426092323,23306.395200295054,0.011227681655212804,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_003510690d55f2e080ab,2015,CT,2,TSS,614.2111632219646,23306.395200295054,14.315048106484038,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_01dfb8394999c3a08b1b,2015,CT,2,NH4,0.3171569079450005,19927.148777988205,0.006320032890586734,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_01dfb8394999c3a08b1b,2015,CT,2,NO3,6.895896689608079,19927.148777988205,0.13741555929145655,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_01dfb8394999c3a08b1b,2015,CT,2,OP,0.21942406430523248,19927.148777988205,0.004372495974881219,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_01dfb8394999c3a08b1b,2015,CT,2,TKN,2.2700913117737502,19927.148777988205,0.045236447309333926,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_01dfb8394999c3a08b1b,2015,CT,2,TN,6.168469333075882,19927.148777988205,0.12292000613266078,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_01dfb8394999c3a08b1b,2015,CT,2,TP,0.8743783933423834,19927.148777988205,0.017423868332391963,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_01dfb8394999c3a08b1b,2015,CT,2,TSS,461.3462572923254,19927.148777988205,9.193315507232192,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_078b8edebaf25b47ca9c,2015,MT,2,NH4,0.11381790259493055,6268.512773277083,0.0007134689762439291,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_078b8edebaf25b47ca9c,2015,MT,2,NO3,7.16652111224631,6268.512773277083,0.044923429132075886,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_078b8edebaf25b47ca9c,2015,MT,2,OP,0.0762783586388906,6268.512773277083,0.00047815186545249603,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_078b8edebaf25b47ca9c,2015,MT,2,TKN,1.326218491365319,6268.512773277083,0.008313417553279766,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_078b8edebaf25b47ca9c,2015,MT,2,TN,6.33864241923124,6268.512773277083,0.03973386097018698,2,2,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_078b8edebaf25b47ca9c,2015,MT,2,TP,0.4539198347849372,6268.512773277083,0.0028454022823932025,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
PE_078b8edebaf25b47ca9c,2015,MT,2,TSP,0.15191588514795432,6268.512773277083,0.0009522866665136459,1,1,1,ISC,1,1,Bubbler,physical_event_point_total,median,median
