PhysicalEventID,Year,Treatment,Rep,Analyte,Concentration_mg_L,Volume_L,Load_kg,n_concentration_prediction_rows,n_concentration_observation_ids,n_distinct_concentration_SampleMethod,concentration_SampleMethod_values,n_distinct_concentration_MeasureMethod,concentration_MeasureMethod_values,n_distinct_concentration_Lab,concentration_Lab_values,n_distinct_concentration_Duplicate,concentration_Duplicate_values,n_volume_prediction_rows,n_volume_observation_ids,n_distinct_volume_MeasureMethod,volume_MeasureMethod_values,n_distinct_volume_FlumeMethod,volume_FlumeMethod_values,n_volume_source_rows_before_copy_deduplication,central_estimate_type,concentration_resolution,volume_resolution
PE_17730c5643d948b203ad,2012,CT,1,NPOC,3.168453343813587,8265.462434215448,0.026188732087855524,1,1,1,GBW,1,Ruler,1,TSS tested in-lab,1,False,1,1,1,Ruler,1,7 V,14.0,physical_event_point_total,median,median
PE_17730c5643d948b203ad,2012,CT,1,OP,0.2125570157485298,8265.462434215448,0.0017568820287984144,1,1,1,GBW,1,Ruler,1,TSS tested in-lab,1,False,1,1,1,Ruler,1,7 V,14.0,physical_event_point_total,median,median
PE_17730c5643d948b203ad,2012,CT,1,Se,0.14462586209534514,8265.462434215448,0.0011953996301650991,1,1,1,GBW,1,Ruler,1,TSS tested in-lab,1,False,1,1,1,Ruler,1,7 V,14.0,physical_event_point_total,median,median
PE_17730c5643d948b203ad,2012,CT,1,TDS,2.0527383930799408,8265.462434215448,0.01696683207527403,1,1,1,GBW,1,Ruler,1,TSS tested in-lab,1,False,1,1,1,Ruler,1,7 V,14.0,physical_event_point_total,median,median
PE_17730c5643d948b203ad,2012,CT,1,TKN,3.380999756205397,8265.462434215448,0.027945526475007296,1,1,1,GBW,1,Ruler,1,TSS tested in-lab,1,False,1,1,1,Ruler,1,7 V,14.0,physical_event_point_total,median,median
PE_17730c5643d948b203ad,2012,CT,1,TN,2.9502859375443617,8265.462434215448,0.024385477586967023,1,1,1,GBW,1,Ruler,1,TSS tested in-lab,1,False,1,1,1,Ruler,1,7 V,14.0,physical_event_point_total,median,median
PE_17730c5643d948b203ad,2012,CT,1,TP,0.8542219050438637,8265.462434215448,0.007060539066624011,1,1,1,GBW,1,Ruler,1,TSS tested in-lab,1,False,1,1,1,Ruler,1,7 V,14.0,physical_event_point_total,median,median
PE_17730c5643d948b203ad,2012,CT,1,TSP,0.3798391778499771,8265.462434215448,0.0031395464555622663,1,1,1,GBW,1,Ruler,1,TSS tested in-lab,1,False,1,1,1,Ruler,1,7 V,14.0,physical_event_point_total,median,median
PE_17730c5643d948b203ad,2012,CT,1,TSS,1192.9051579268894,8265.462434215448,9.85991277042655,1,1,1,GBW,1,Ruler,1,TSS tested in-lab,1,False,1,1,1,Ruler,1,7 V,14.0,physical_event_point_total,median,median
PE_17f8630aaa6312f3912a,2023,CT,2,ICP,0.4612428870224678,27446.062927205414,0.012659301301944549,4,4,4,GB3 | GBH | ISC | LC,1,Ruler,1,"ALS Houston, no note about subcontracting TKN",1,False,1,1,1,Ruler,1,60 V Trap,56.0,physical_event_point_total,median,median
PE_17f8630aaa6312f3912a,2023,CT,2,NH4,1.6322168047157792,27446.062927205414,0.044797925133071424,4,4,4,GB3 | GBH | ISC | LC,1,Ruler,1,"ALS Houston, no note about subcontracting TKN",1,False,1,1,1,Ruler,1,60 V Trap,56.0,physical_event_point_total,median,median
PE_17f8630aaa6312f3912a,2023,CT,2,NO2,0.08619201024724031,27446.062927205414,0.0023656313370680913,4,4,4,GB3 | GBH | ISC | LC,1,Ruler,1,"ALS Houston, no note about subcontracting TKN",1,False,1,1,1,Ruler,1,60 V Trap,56.0,physical_event_point_total,median,median
PE_17f8630aaa6312f3912a,2023,CT,2,NO3,9.498472638550574,27446.062927205414,0.26069567774999786,4,4,4,GB3 | GBH | ISC | LC,1,Ruler,1,"ALS Houston, no note about subcontracting TKN",1,False,1,1,1,Ruler,1,60 V Trap,56.0,physical_event_point_total,median,median
PE_17f8630aaa6312f3912a,2023,CT,2,NOx,2.8755057185382826,27446.062927205414,0.07892131089854074,4,4,4,GB3 | GBH | ISC | LC,1,Ruler,1,"ALS Houston, no note about subcontracting TKN",1,False,1,1,1,Ruler,1,60 V Trap,56.0,physical_event_point_total,median,median
PE_17f8630aaa6312f3912a,2023,CT,2,NPOC,3.752867365170616,27446.062927205414,0.10300143386192831,4,4,4,GB3 | GBH | ISC | LC,1,Ruler,1,"ALS Houston, no note about subcontracting TKN",1,False,1,1,1,Ruler,1,60 V Trap,56.0,physical_event_point_total,median,median
PE_17f8630aaa6312f3912a,2023,CT,2,OP,0.31571545790548294,27446.062927205414,0.008665146324765357,4,4,4,GB3 | GBH | ISC | LC,1,Ruler,1,"ALS Houston, no note about subcontracting TKN",1,False,1,1,1,Ruler,1,60 V Trap,56.0,physical_event_point_total,median,median
PE_17f8630aaa6312f3912a,2023,CT,2,Se,0.8983658655229236,27446.062927205414,0.024656606076795515,4,4,4,GB3 | GBH | ISC | LC,1,Ruler,1,"ALS Houston, no note about subcontracting TKN",1,False,1,1,1,Ruler,1,60 V Trap,56.0,physical_event_point_total,median,median
PE_17f8630aaa6312f3912a,2023,CT,2,TDS,983.5485558599519,27446.062927205414,26.99453555609425,4,4,4,GB3 | GBH | ISC | LC,1,Ruler,1,"ALS Houston, no note about subcontracting TKN",1,False,1,1,1,Ruler,1,60 V Trap,56.0,physical_event_point_total,median,median
PE_17f8630aaa6312f3912a,2023,CT,2,TKN,1.8089824708052173,27446.062927205414,0.04964944672793153,4,4,4,GB3 | GBH | ISC | LC,1,Ruler,1,"ALS Houston, no note about subcontracting TKN",1,False,1,1,1,Ruler,1,60 V Trap,56.0,physical_event_point_total,median,median
PE_17f8630aaa6312f3912a,2023,CT,2,TN,3.6722112564252245,27446.062927205414,0.10078774122583876,4,4,4,GB3 | GBH | ISC | LC,1,Ruler,1,"ALS Houston, no note about subcontracting TKN",1,False,1,1,1,Ruler,1,60 V Trap,56.0,physical_event_point_total,median,median
PE_17f8630aaa6312f3912a,2023,CT,2,TP,1.1152002091423223,27446.062927205414,0.030607855116552816,4,4,4,GB3 | GBH | ISC | LC,1,Ruler,1,"ALS Houston, no note about subcontracting TKN",1,False,1,1,1,Ruler,1,60 V Trap,56.0,physical_event_point_total,median,median
PE_17f8630aaa6312f3912a,2023,CT,2,TSP,0.4381053786248994,27446.062927205414,0.012024267790486143,4,4,4,GB3 | GBH | ISC | LC,1,Ruler,1,"ALS Houston, no note about subcontracting TKN",1,False,1,1,1,Ruler,1,60 V Trap,56.0,physical_event_point_total,median,median
PE_17f8630aaa6312f3912a,2023,CT,2,TSS,825.6119175893737,27446.062927205414,22.65979664360868,4,4,4,GB3 | GBH | ISC | LC,1,Ruler,1,"ALS Houston, no note about subcontracting TKN",1,False,1,1,1,Ruler,1,60 V Trap,56.0,physical_event_point_total,median,median
PE_18bc94a3d047891c182b,2013,ST,2,ICP,0.2024248509557491,14545.383553793019,0.0029443470979707564,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,7 V,14.0,physical_event_point_total,median,median
PE_18bc94a3d047891c182b,2013,ST,2,NH4,0.3581768812019008,14545.383553793019,0.005209820117183003,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,7 V,14.0,physical_event_point_total,median,median
PE_18bc94a3d047891c182b,2013,ST,2,NO2,0.1906324954342551,14545.383553793019,0.0027728227639079368,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,7 V,14.0,physical_event_point_total,median,median
PE_18bc94a3d047891c182b,2013,ST,2,NO3,4.524617540357492,14545.383553793019,0.0658122975587193,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,7 V,14.0,physical_event_point_total,median,median
PE_18bc94a3d047891c182b,2013,ST,2,NOx,3.078571946759425,14545.383553793019,0.044779009763563096,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,7 V,14.0,physical_event_point_total,median,median
PE_18bc94a3d047891c182b,2013,ST,2,NPOC,3.1970566771767706,14545.383553793019,0.046502415612751154,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,7 V,14.0,physical_event_point_total,median,median
PE_18bc94a3d047891c182b,2013,ST,2,OP,0.0,14545.383553793019,0.0,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,7 V,14.0,physical_event_point_total,median,median
PE_18bc94a3d047891c182b,2013,ST,2,Se,0.13342461999309213,14545.383553793019,0.0019407122733186054,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,7 V,14.0,physical_event_point_total,median,median
PE_18bc94a3d047891c182b,2013,ST,2,TDS,2.1996566631211794,14545.383553793019,0.031994849851754034,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,7 V,14.0,physical_event_point_total,median,median
PE_18bc94a3d047891c182b,2013,ST,2,TKN,5.142645218233076,14545.383553793019,0.0748017471802797,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,7 V,14.0,physical_event_point_total,median,median
PE_18bc94a3d047891c182b,2013,ST,2,TN,3.0855947996537516,14545.383553793019,0.04488115985255294,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,7 V,14.0,physical_event_point_total,median,median
PE_18bc94a3d047891c182b,2013,ST,2,TP,0.22746763540774273,14545.383553793019,0.003308604003079968,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,7 V,14.0,physical_event_point_total,median,median
PE_18bc94a3d047891c182b,2013,ST,2,TSP,0.35810904556545914,14545.383553793019,0.005208833421832345,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,7 V,14.0,physical_event_point_total,median,median
PE_18bc94a3d047891c182b,2013,ST,2,TSS,686.9122509126246,14545.383553793019,9.991402157323433,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,7 V,14.0,physical_event_point_total,median,median
PE_1959bad48333cbb7ac20,2011,MT,1,ICP,0.2582458513321964,35003.99385221477,0.009039636192392172,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14.0,physical_event_point_total,median,median
PE_1959bad48333cbb7ac20,2011,MT,1,NH4,0.3287997547982602,35003.99385221477,0.011509304595568023,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14.0,physical_event_point_total,median,median
PE_1959bad48333cbb7ac20,2011,MT,1,NO2,0.40452537061091615,35003.99385221477,0.014160003585929412,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14.0,physical_event_point_total,median,median
PE_1959bad48333cbb7ac20,2011,MT,1,NO3,5.21694910480125,35003.99385221477,0.18261405439178033,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14.0,physical_event_point_total,median,median
PE_1959bad48333cbb7ac20,2011,MT,1,NOx,2.981151926186554,35003.99385221477,0.10435222369675234,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14.0,physical_event_point_total,median,median
PE_1959bad48333cbb7ac20,2011,MT,1,NPOC,3.160889081869975,35003.99385221477,0.11064374198930939,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14.0,physical_event_point_total,median,median
PE_1959bad48333cbb7ac20,2011,MT,1,OP,0.20066753346789118,35003.99385221477,0.007024165107849165,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14.0,physical_event_point_total,median,median
PE_1959bad48333cbb7ac20,2011,MT,1,Se,0.21775008062543685,35003.99385221477,0.007622122483532063,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14.0,physical_event_point_total,median,median
PE_1959bad48333cbb7ac20,2011,MT,1,TDS,1.8265280384934326,35003.99385221477,0.06393577623032203,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14.0,physical_event_point_total,median,median
PE_1959bad48333cbb7ac20,2011,MT,1,TKN,3.7654794453701186,35003.99385221477,0.13180681935637673,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14.0,physical_event_point_total,median,median
PE_1959bad48333cbb7ac20,2011,MT,1,TN,2.880406892340315,35003.99385221477,0.10082574515135745,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14.0,physical_event_point_total,median,median
PE_1959bad48333cbb7ac20,2011,MT,1,TP,1.0790760377447461,35003.99385221477,0.037771970991289365,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14.0,physical_event_point_total,median,median
PE_1959bad48333cbb7ac20,2011,MT,1,TSP,0.3283387965994641,35003.99385221477,0.011493169217611237,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14.0,physical_event_point_total,median,median
PE_1959bad48333cbb7ac20,2011,MT,1,TSS,1132.547953123089,35003.99385221477,39.64370158845903,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,Weir,14.0,physical_event_point_total,median,median
PE_1994b95c4c5d89d54441,2015,CT,1,ICP,0.03398863467321813,25291.569853393226,0.0008596259280591594,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,7 V,28.0,physical_event_point_total,median,median
PE_1994b95c4c5d89d54441,2015,CT,1,NH4,0.011260478845760818,25291.569853393226,0.00028479518731021645,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,7 V,28.0,physical_event_point_total,median,median
PE_1994b95c4c5d89d54441,2015,CT,1,NO2,0.3177151530852227,25291.569853393226,0.008035514987736431,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,7 V,28.0,physical_event_point_total,median,median
PE_1994b95c4c5d89d54441,2015,CT,1,NO3,8.081907322116479,25291.569853393226,0.2044041235859591,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,7 V,28.0,physical_event_point_total,median,median
PE_1994b95c4c5d89d54441,2015,CT,1,NOx,1.4737614760633346,25291.569853393226,0.037273741319095735,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,7 V,28.0,physical_event_point_total,median,median
PE_1994b95c4c5d89d54441,2015,CT,1,NPOC,1.4933110957391136,25291.569853393226,0.03776818189073297,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,7 V,28.0,physical_event_point_total,median,median
PE_1994b95c4c5d89d54441,2015,CT,1,OP,0.10168658322364901,25291.569853393226,0.002571813322753803,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,7 V,28.0,physical_event_point_total,median,median
PE_1994b95c4c5d89d54441,2015,CT,1,Se,0.16026977065457101,25291.569853393226,0.004053474099897395,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,7 V,28.0,physical_event_point_total,median,median
PE_1994b95c4c5d89d54441,2015,CT,1,TDS,0.8560650041919958,25291.569853393226,0.021651227852567227,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,7 V,28.0,physical_event_point_total,median,median
PE_1994b95c4c5d89d54441,2015,CT,1,TKN,0.6659676075522489,25291.569853393226,0.01684336626650487,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,7 V,28.0,physical_event_point_total,median,median
PE_1994b95c4c5d89d54441,2015,CT,1,TN,8.744937022499949,25291.569853393226,0.22117318556808202,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,7 V,28.0,physical_event_point_total,median,median
PE_1994b95c4c5d89d54441,2015,CT,1,TP,0.8725847433879484,25291.569853393226,0.022069037990401504,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,7 V,28.0,physical_event_point_total,median,median
PE_1994b95c4c5d89d54441,2015,CT,1,TSP,0.03472874802561659,25291.569853393226,0.000878344556610774,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,7 V,28.0,physical_event_point_total,median,median
PE_1994b95c4c5d89d54441,2015,CT,1,TSS,1174.9598022479247,25291.569853393226,29.716577913482478,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,7 V,28.0,physical_event_point_total,median,median
PE_199b5b7c1aaa1098c691,2023,MT,1,ICP,0.18677884773712738,25464.525030208526,0.004756234643315587,1,1,1,LC,1,Etape,1,"ALS Houston, US",1,False,1,0,0,,0,,0.0,physical_event_point_total,median,median
PE_199b5b7c1aaa1098c691,2023,MT,1,NH4,2.770575072155625,25464.525030208526,0.07055137827297871,1,1,1,LC,1,Etape,1,"ALS Houston, US",1,False,1,0,0,,0,,0.0,physical_event_point_total,median,median
PE_199b5b7c1aaa1098c691,2023,MT,1,NO2,0.17911823766968588,25464.525030208526,0.004561160846506556,1,1,1,LC,1,Etape,1,"ALS Houston, US",1,False,1,0,0,,0,,0.0,physical_event_point_total,median,median
PE_199b5b7c1aaa1098c691,2023,MT,1,NO3,2.2571395939474166,25464.525030208526,0.0574769876867487,1,1,1,LC,1,Etape,1,"ALS Houston, US",1,False,1,0,0,,0,,0.0,physical_event_point_total,median,median
PE_199b5b7c1aaa1098c691,2023,MT,1,NOx,3.149745542756931,25464.525030208526,0.08020677421232161,1,1,1,LC,1,Etape,1,"ALS Houston, US",1,False,1,0,0,,0,,0.0,physical_event_point_total,median,median
PE_199b5b7c1aaa1098c691,2023,MT,1,NPOC,1.6032127368212028,25464.525030208526,0.04082505086553263,1,1,1,LC,1,Etape,1,"ALS Houston, US",1,False,1,0,0,,0,,0.0,physical_event_point_total,median,median
PE_199b5b7c1aaa1098c691,2023,MT,1,OP,0.13150617847925639,25464.525030208526,0.003348742373512094,1,1,1,LC,1,Etape,1,"ALS Houston, US",1,False,1,0,0,,0,,0.0,physical_event_point_total,median,median
PE_199b5b7c1aaa1098c691,2023,MT,1,Se,0.6064884263515207,25464.525030208526,0.015443939713360078,1,1,1,LC,1,Etape,1,"ALS Houston, US",1,False,1,0,0,,0,,0.0,physical_event_point_total,median,median
PE_199b5b7c1aaa1098c691,2023,MT,1,TDS,188.5662972194248,25464.525030208526,4.801751195397783,1,1,1,LC,1,Etape,1,"ALS Houston, US",1,False,1,0,0,,0,,0.0,physical_event_point_total,median,median
PE_199b5b7c1aaa1098c691,2023,MT,1,TKN,35.41788510188217,25464.525030208526,0.9018996216939281,1,1,1,LC,1,Etape,1,"ALS Houston, US",1,False,1,0,0,,0,,0.0,physical_event_point_total,median,median
PE_199b5b7c1aaa1098c691,2023,MT,1,TN,1.7989875350775746,25464.525030208526,0.04581036311601604,1,1,1,LC,1,Etape,1,"ALS Houston, US",1,False,1,0,0,,0,,0.0,physical_event_point_total,median,median
PE_199b5b7c1aaa1098c691,2023,MT,1,TP,1.0383926026653119,25464.525030208526,0.02644217442175421,1,1,1,LC,1,Etape,1,"ALS Houston, US",1,False,1,0,0,,0,,0.0,physical_event_point_total,median,median
PE_199b5b7c1aaa1098c691,2023,MT,1,TSP,0.2046947420199048,25464.525030208526,0.005212454381717943,1,1,1,LC,1,Etape,1,"ALS Houston, US",1,False,1,0,0,,0,,0.0,physical_event_point_total,median,median
PE_199b5b7c1aaa1098c691,2023,MT,1,TSS,1629.7095006896236,25464.525030208526,41.499778372279565,1,1,1,LC,1,Etape,1,"ALS Houston, US",1,False,1,0,0,,0,,0.0,physical_event_point_total,median,median
PE_1a4143d14585d70064a4,2021,ST,2,ICP,0.2500469867463785,7199.240372814212,0.0018001483620850682,2,2,1,GB,1,Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Ruler,1,7 V,28.0,physical_event_point_total,median,median
PE_1a4143d14585d70064a4,2021,ST,2,NH4,0.25088127662642445,7199.240372814212,0.0018061546154721254,2,2,1,GB,1,Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Ruler,1,7 V,28.0,physical_event_point_total,median,median
PE_1a4143d14585d70064a4,2021,ST,2,NO2,0.1971971217224563,7199.240372814212,0.0014196694801070658,2,2,1,GB,1,Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Ruler,1,7 V,28.0,physical_event_point_total,median,median
PE_1a4143d14585d70064a4,2021,ST,2,NO3,7.814653111439919,7199.240372814212,0.056259566179416465,2,2,1,GB,1,Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Ruler,1,7 V,28.0,physical_event_point_total,median,median
PE_1a4143d14585d70064a4,2021,ST,2,NOx,2.2819534686809426,7199.240372814212,0.016428331540611275,2,2,1,GB,1,Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Ruler,1,7 V,28.0,physical_event_point_total,median,median
PE_1a4143d14585d70064a4,2021,ST,2,NPOC,2.561909770074414,7199.240372814212,0.0184438042482269,2,2,1,GB,1,Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Ruler,1,7 V,28.0,physical_event_point_total,median,median
PE_1a4143d14585d70064a4,2021,ST,2,OP,0.0,7199.240372814212,0.0,2,2,1,GB,1,Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Ruler,1,7 V,28.0,physical_event_point_total,median,median
PE_1a4143d14585d70064a4,2021,ST,2,Se,0.005319576310710547,7199.240372814212,3.829690854233345e-05,2,2,1,GB,1,Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Ruler,1,7 V,28.0,physical_event_point_total,median,median
PE_1a4143d14585d70064a4,2021,ST,2,TDS,1.4740000692201496,7199.240372814212,0.010611680807860643,2,2,1,GB,1,Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Ruler,1,7 V,28.0,physical_event_point_total,median,median
PE_1a4143d14585d70064a4,2021,ST,2,TKN,2.3659708856336295,7199.240372814212,0.01703319312075662,2,2,1,GB,1,Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Ruler,1,7 V,28.0,physical_event_point_total,median,median
PE_1a4143d14585d70064a4,2021,ST,2,TN,2.665364341693693,7199.240372814212,0.01918859857698061,2,2,1,GB,1,Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Ruler,1,7 V,28.0,physical_event_point_total,median,median
PE_1a4143d14585d70064a4,2021,ST,2,TP,0.4564006827328085,7199.240372814212,0.003285738221310005,2,2,1,GB,1,Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Ruler,1,7 V,28.0,physical_event_point_total,median,median
PE_1a4143d14585d70064a4,2021,ST,2,TSP,0.25088127662642445,7199.240372814212,0.0018061546154721254,2,2,1,GB,1,Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Ruler,1,7 V,28.0,physical_event_point_total,median,median
PE_1a4143d14585d70064a4,2021,ST,2,TSS,502.65898042524105,7199.240372814212,3.6187628256350237,2,2,1,GB,1,Ruler,1,"ALS Fort Collins, TKN subtracted to ALS Holland, MI",2,False | True,1,1,1,Ruler,1,7 V,28.0,physical_event_point_total,median,median
PE_1a7d8cf14d5d7a84cc49,2012,ST,2,TSS,614.9205673916094,0.1320670719823124,8.121075883711206e-05,1,1,1,GBW,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319",1,False,1,1,1,Transducer,1,7 V,1.0,physical_event_point_total,median,median
PE_1ad2a48558b8c9cdf0bb,2015,CT,1,ICP,0.08150558000452238,22319.90055715884,0.0018191964405544934,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,7 V,28.0,physical_event_point_total,median,median
